country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2006,3,interm,3,I019,684.56,0,0,0,1.02,1.01,3.06,5.12,8.18,12.29,18.34,20.32,22.19,43.23,35.11,54.13,86.19,82.23,112.18,179.96,84.16,95.53,67.16,28.22,.,.
GBRTENW,2006,3,interm,3,I020,4366.09,0,0,0,1.02,0,0,0,5.11,10.22,13.24,32.45,62.63,148.07,242.92,393.96,537.17,785.6,940.12,1193.59,692.72,497.28,378.9,117.08,.,.
GBRTENW,2006,3,interm,3,I021,3358.87,2.06,2.08,4.06,2.03,5.06,2.04,2.05,6.14,12.28,42.76,89.38,144.46,262.97,330.24,412,510.12,539.14,492.93,497.07,328.03,164.83,131.2,32.34,.,.
GBRTENW,2006,3,interm,3,I022,3916.61,4.08,22.71,18.23,27.38,32.42,26.58,25.65,41.94,40.89,66.09,74.07,128.24,175.25,302.11,357.87,509.11,626.35,639.26,798.38,485.64,307.32,236.22,69.26,.,.
GBRTENW,2006,3,interm,3,I023,29630.84,15.36,66,54.67,68.81,92.19,104.28,120.98,196.4,317.1,459.08,601.8,938.82,1800.24,2456.82,3166.64,3818.42,4798.96,4968.88,5585.38,3347.66,2202.94,1744.18,441.02,.,.
GBRTENW,2006,3,interm,3,I024,1042.48,19.47,9.26,4.05,4.04,4.05,11.25,6.15,13.3,17.37,23.4,22.33,26.26,62.44,50.18,61.15,84.19,113.27,158.39,351.91,138.96,215.09,143.39,72.27,.,.
GBRTENW,2006,3,interm,3,I025,5612.79,0,0,0,1.01,6.08,16.38,17.44,24.55,46.07,70.25,78.18,110.04,164.08,215.78,375.91,611.35,847.94,1089.71,1938.04,921.36,1020.23,686.96,335.43,.,.
GBRTENW,2006,3,interm,3,I026,1727.63,51.22,24.79,22.28,24.27,22.27,31.71,32.83,30.69,36.82,43.72,58.83,72.64,88.55,88.31,109.26,124.28,171.42,210.05,483.68,209.77,275.4,169.47,107.71,.,.
GBRTENW,2006,3,interm,3,I027,422.76,0,0,0,0,2.03,1.02,8.2,8.18,32.79,49.9,56.85,52.53,86.61,44.17,34.08,19.04,13.02,8.06,6.29,5.09,1.1,1.07,0,.,.
GBRTENW,2006,3,interm,3,I028,757.99,0,0,0,1.01,22.3,79.6,149.52,147.29,164.04,96.91,52.86,32.34,5.04,3.01,1,0,2,0,1.07,0,1.1,0,1.18,.,.
GBRTENW,2006,3,interm,3,I029,14133.58,0,1.02,0,0,5.05,3.07,1.02,4.09,4.08,7.11,8.11,14.13,28.17,62.22,160.39,437.98,1209.97,2833.82,9353.36,3864.44,5532.8,3746.57,1790.89,.,.
GBRTENW,2006,3,interm,3,I030,15446.95,99.41,74.2,45.58,56.67,131.69,125.79,90.24,114.57,170.89,259.7,328.78,415.71,537.45,700.44,874.11,1405.1,2068.75,3035.35,4912.53,2663.57,2235.07,1662.64,563.22,.,.
GBRTENW,2006,3,interm,3,I031,1076.32,1.03,1.04,0,0,0,2.06,1.02,6.14,4.08,9.15,8.1,19.15,21.14,50.17,97.23,125.28,183.48,231.3,315.95,180.14,133.73,101.21,31.6,.,.
GBRTENW,2006,3,interm,3,I032,4123.97,0,0,0,0,0,0,4.09,4.09,16.39,34.65,48.75,88.9,149.09,178.64,228.55,323.71,524.25,788.39,1734.46,766.33,973.74,652.14,323.35,.,.
GBRTENW,2006,3,interm,3,I033,84303.04,1.02,0,2.03,3.02,1.01,7.14,22.55,96.15,235.73,632.33,1111.82,1826.52,3143.3,4371.72,6025.68,9001.66,13127.27,16638.93,28055.16,14999.56,12999.73,9462.54,3505.04,.,.
GBRTENW,2006,3,interm,3,I034,23815.1,47.21,22.7,13.18,26.29,52.67,47.03,72.79,109.45,173.02,215.92,282.27,376.63,554.85,694.51,989.39,1640.62,2751.51,4343.34,11401.72,4931.17,6511.93,4324.56,2204.6,.,.
GBRTENW,2006,3,interm,3,I035,49954.3,15.36,2.05,8.1,3.02,17.23,16.34,31.8,79.79,130.82,236.14,384.55,547.01,743.97,1155.12,1806.36,3485.71,6643.66,10610.56,24036.71,11436.46,12621.95,8820.62,3793.26,.,.
GBRTENW,2006,3,interm,3,I036,15782.68,1.03,2.05,2.02,3.05,5.06,13.3,27.68,40.92,82.91,115.08,175.63,218.19,442.24,654.41,1090.65,1795.95,2715.04,3288.43,5109.03,2863.32,2225.23,1629.23,589.9,.,.
GBRTENW,2006,3,interm,3,I037,17.46,3.08,0,2.02,1.02,2.02,0,0,0,1.03,0,0,0,0,0,0,0,2,2.02,4.27,0,4.42,4.28,0,.,.
GBRTENW,2006,3,interm,3,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2006,3,interm,3,I039,29700.74,32.82,20.59,2.03,9.08,16.2,8.2,23.6,41.94,58.32,109,152.28,214.01,388.66,564.02,776.88,1448.19,2894.76,5379.71,17560.45,6582.68,11110.86,6910.41,4278.02,.,.
GBRTENW,2006,3,interm,3,I040,1720.55,11.28,8.3,2.02,0,0,1.02,1.02,2.05,7.17,10.18,3.05,17.15,16.11,37.13,67.16,124.27,192.45,321.87,898.31,394.28,506.97,331.16,177.78,.,.
GBRTENW,2006,3,interm,3,I041,25702.34,1.03,7.21,16.18,15.17,11.14,10.23,16.42,14.32,23.56,63.11,123.8,286.67,724.84,1280.54,2044.93,3214.1,5004.51,6016.05,6828.54,4134.84,2652.19,2071.55,564.52,.,.
GBRTENW,2006,3,interm,3,I042,13314.8,33.76,14.46,12.16,8.09,9.12,14.34,17.43,21.48,29.69,49.88,73.01,139.28,250.7,365.34,603.46,1049.3,1784.93,2706.78,6131.61,2666.59,3490.85,2298.9,1205.47,.,.
GBRTENW,2006,3,interm,3,I043,3225.22,0,0,0,2.02,3.04,2.06,3.08,6.14,17.42,36.66,42.67,61.61,130.99,161.6,235.57,350.77,474.09,618.4,1079.13,595.46,479.36,367.36,108.75,.,.
GBRTENW,2006,3,interm,3,I044,7362.64,4.09,3.1,1.01,2.02,2.03,7.16,57.44,131.96,368.5,612,895.56,1029.12,1052.5,927.37,704.71,585.29,423.99,333.82,220.97,146.97,71.62,58.28,12.6,.,.
GBRTENW,2006,3,interm,3,I045,15735.67,43.03,22.64,7.09,5.06,11.14,13.29,20.52,45.01,94.11,139.48,196.96,282.65,422.88,561.96,837.01,1383.07,2238.47,3293.57,6117.71,3137.85,2968.84,2105.02,858.73,.,.
GBRTENW,2006,3,interm,3,I046,1866.9,1.03,0,0,0,0,1.02,5.14,3.07,5.12,16.29,14.2,23.22,36.22,44.15,81.2,146.33,254.64,356.42,878.87,390.56,490.74,334.4,156.48,.,.
GBRTENW,2006,3,interm,3,I047,4364.85,2.04,3.1,1.01,1.01,6.08,5.13,9.24,14.32,21.45,29.48,29.42,67.56,98.61,163.55,210.5,347.78,572.45,803.93,1978.19,886.87,1095.59,716.53,382.5,.,.
GBRTENW,2006,3,interm,3,I048,11051.5,6.14,3.07,4.05,0,2.03,6.14,15.39,16.37,36.79,49.86,73.03,92.8,143.92,229.8,345.83,732.62,1344.16,2260.12,5689.39,2514.17,3194.76,2193.65,1004.55,.,.
GBRTENW,2006,3,interm,3,I049,40.86,0,0,0,0,5.05,5.14,9.25,11.25,7.13,2.03,0,1.01,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2006,3,interm,3,I050,2069.68,2050.17,13.43,2.02,2.01,1.01,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2006,3,interm,3,I051,1778.14,792.16,76.43,22.27,24.27,30.39,37.83,33.84,37.85,53.18,55.94,55.79,63.63,103.7,98.35,76.18,55.12,62.15,47.43,51.62,33.72,17.32,12.69,4.57,.,.
GBRTENW,2006,3,interm,3,I052,3056.96,4.09,26.81,25.31,60.73,386.17,411.45,302.21,255.71,244.04,212.1,163.58,154.62,143.08,107.4,76.19,97.21,116.25,141.17,128.83,77.39,50.84,42.31,7.96,.,.
GBRTENW,2006,3,interm,3,I053,9557.36,33.8,56.68,21.27,33.44,107.43,180.75,215.18,254.69,300.25,360.83,344.28,326.17,352.52,340.24,351.85,501.1,786.88,1403.69,3586.3,1511.68,2090.8,1365.22,734.15,.,.
GBRTENW,2006,3,interm,3,I054,3384.05,0,0,0,3.04,81.07,197,246.97,306.86,426.29,398.87,365.67,322.32,309.31,205.75,146.36,108.23,99.19,78.58,88.52,56.92,31.06,25.2,5.67,.,.
GBRTENW,2006,3,interm,3,I055,118.26,4.1,3.09,1.02,1.02,8.1,24.52,13.32,8.18,9.21,11.22,9.14,5.05,5.04,5.02,2,1,0,2.01,5.22,4.06,1.1,0,1.18,.,.
GBRTENW,2006,3,interm,3,I056,1917.52,18.47,21.64,12.15,24.26,103.38,190.92,168.08,177.98,213.07,214.05,170.57,133.33,124.89,94.35,63.15,56.12,49.1,48.42,33.58,18.35,15.16,12.66,2.36,.,.
GBRTENW,2007,1,interm,3,I000,240787,1889,339,182,226,797,1218,1360,1778,2579,3685,4908,6985,11295,16213,20438,27392,37495,43078,58930,35434,23496,17699,5797,.,.
GBRTENW,2007,1,interm,3,I001,1504.23,1.03,0,0,0,0,0,0,1.03,2.06,2.03,3.05,6.06,14.13,41.21,52.12,121.25,226.37,383.76,650.13,355.99,295.68,216.31,79.79,.,.
GBRTENW,2007,1,interm,3,I002,215.6,0,1.03,0,0,0,2.05,5.13,5.14,7.21,8.13,11.19,7.07,17.15,14.07,13.03,15.03,32.05,36.17,41.15,29.33,11.62,10.4,1.11,.,.
GBRTENW,2007,1,interm,3,I003,1020.83,20.67,4.13,4.07,3.05,4.03,4.1,4.11,2.06,6.18,11.18,14.24,18.18,30.27,47.24,51.12,109.22,170.28,201.93,314.78,174.96,140.45,105.04,35.46,.,.
GBRTENW,2007,1,interm,3,I004,149.64,0,0,0,1.02,0,2.05,2.05,1.03,7.21,13.21,23.4,32.32,16.14,15.08,10.02,9.02,12.02,3.01,2.06,1.01,1.06,0,1.11,.,.
GBRTENW,2007,1,interm,3,I005,172.77,1.03,0,0,0,0,2.05,7.18,13.37,27.8,29.46,25.44,21.21,13.12,12.06,10.02,9.02,1,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,I006,453.08,29.97,29.97,5.08,0,6.05,5.13,5.13,6.17,6.18,17.27,10.17,12.12,25.22,46.23,36.09,30.06,61.1,53.24,67.89,42.48,25.34,17.68,7.76,.,.
GBRTENW,2007,1,interm,3,I007,1245,0,0,0,0,1.01,2.05,1.03,5.14,9.27,27.43,57.99,126.27,179.59,183.92,165.4,144.29,133.22,103.48,104.93,68.77,35.9,29.12,6.65,.,.
GBRTENW,2007,1,interm,3,I008,4255.82,0,0,0,0,0,0,3.08,2.06,17.5,54.86,98.69,204.04,355.14,557.79,602.44,623.27,720.17,540.48,476.28,332.73,141.5,119.59,21.06,.,.
GBRTENW,2007,1,interm,3,I009,2900.48,0,0,0,0,1.01,0,3.08,7.2,10.3,34.54,43.75,78.79,138.22,212.06,325.78,462.95,588.96,509.34,484.51,326.66,156.29,126.87,28.81,.,.
GBRTENW,2007,1,interm,3,I010,7476.83,1.03,0,0,0,1.01,4.1,15.4,16.45,26.77,85.34,137.35,209.1,489.33,730.65,944.26,1108.27,1293.1,1273.86,1140.81,790.86,345.31,275.59,68.71,.,.
GBRTENW,2007,1,interm,3,I011,3338.44,0,0,1.02,0,2.02,0,1.03,5.14,9.27,43.69,66.13,152.53,256.27,394.97,474.14,558.14,545.89,467.15,361.07,259.91,99.26,81.12,17.73,.,.
GBRTENW,2007,1,interm,3,I012,3256.06,0,1.03,0,0,4.03,3.08,6.16,12.34,24.71,31.5,74.27,129.3,222.97,307.54,399.96,527.08,530.86,520.39,460.85,313.51,145.73,126.87,17.73,.,.
GBRTENW,2007,1,interm,3,I013,17589.28,0,0,0,0,0,2.05,4.11,6.17,28.83,93.47,237.06,536.38,1162.29,1966.83,2519.04,2894.92,3335.43,2713.47,2089.25,1537.22,539.62,463.82,72.03,.,.
GBRTENW,2007,1,interm,3,I014,1280.53,0,0,0,0,2.02,6.15,8.21,19.54,31.92,47.75,55.96,65.66,107.96,140.7,133.32,167.34,151.25,162.75,180.02,112.26,67.58,50.96,16.62,.,.
GBRTENW,2007,1,interm,3,I015,87.99,0,0,0,0,0,0,0,1.03,0,2.03,6.1,2.02,5.04,9.05,7.02,6.01,14.02,14.06,21.6,13.15,8.45,6.24,2.22,.,.
GBRTENW,2007,1,interm,3,I016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,I017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,I018,9329.15,0,0,0,0,1.01,0,0,0,0,3.05,10.17,64.65,178.58,422.11,682.64,1168.39,1767.88,2171.98,2858.7,1745.56,1111.97,864.2,246.02,.,.
GBRTENW,2007,1,interm,3,I019,160.8,0,0,0,0,3.02,3.08,5.13,3.09,9.27,9.14,12.21,15.15,10.09,21.11,11.03,9.02,21.03,15.07,13.37,9.1,4.22,2.08,2.22,.,.
GBRTENW,2007,1,interm,3,I020,2949.58,0,0,0,0,1.01,0,0,0,3.09,10.16,14.24,45.46,87.78,188.94,300.72,404.83,550.9,642.96,699.5,447.01,251.33,193.43,57.63,.,.
GBRTENW,2007,1,interm,3,I021,2013.98,0,0,3.05,1.02,0,1.03,2.05,6.17,7.21,28.45,53.92,95.96,187.66,228.14,264.63,285.58,338.55,244.12,266.43,183.05,82.37,61.36,21.06,.,.
GBRTENW,2007,1,interm,3,I022,2256.2,3.1,10.34,13.22,13.23,18.14,22.56,19.5,19.54,25.74,35.56,42.73,53.54,120.06,166.83,236.57,347.71,398.65,368.69,340.49,232.61,106.66,83.2,23.27,.,.
GBRTENW,2007,1,interm,3,I023,15430.16,6.2,36.17,36.6,31.56,51.39,55.36,74.93,105.92,161.64,256.03,341.85,527.28,977.66,1459.29,1839.41,2157.41,2533.12,2400.03,2378.31,1613.07,757.15,595.89,159.58,.,.
GBRTENW,2007,1,interm,3,I024,445.09,10.33,6.2,6.1,0,4.03,9.23,6.16,7.2,7.21,18.29,16.28,22.22,23.21,27.14,31.07,34.07,57.09,50.23,109.04,51.58,58.08,38.48,19.95,.,.
GBRTENW,2007,1,interm,3,I025,2542.59,0,0,0,0,3.02,12.3,3.08,9.26,22.65,28.45,38.66,52.53,93.83,128.64,211.51,325.67,475.77,493.27,643.95,390.37,253.44,200.71,52.09,.,.
GBRTENW,2007,1,interm,3,I026,751.63,40.3,27.91,10.17,11.2,14.11,12.3,21.55,24.68,28.83,19.3,43.75,32.32,49.44,44.22,56.13,62.13,82.13,69.32,101.84,47.53,54.91,34.32,21.06,.,.
GBRTENW,2007,1,interm,3,I027,283.39,0,0,0,0,0,1.03,5.13,10.28,17.5,36.58,37.64,48.49,39.35,37.19,27.06,9.02,4.01,7.03,3.09,3.03,0,0,0,.,.
GBRTENW,2007,1,interm,3,I028,679.53,0,0,0,0,18.14,83.05,119.06,148.08,117.37,93.47,61.04,20.2,10.09,5.03,0,2,2,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,I029,4437.39,0,0,0,1.02,0,0,2.05,1.03,0,5.08,4.07,4.04,15.13,40.2,91.22,228.47,557.91,1075.95,2411.23,1295.51,1122.53,850.68,271.51,.,.
GBRTENW,2007,1,interm,3,I030,7621.78,49.6,41.34,28.47,35.63,62.47,64.59,64.66,79.18,108.1,139.19,188.22,191.92,268.38,374.87,503.21,768.57,1235.01,1500.9,1917.46,1250,663.17,519.98,141.85,.,.
GBRTENW,2007,1,interm,3,I031,312.05,0,1.03,1.02,0,0,0,3.08,1.03,4.12,5.08,3.05,10.1,9.08,17.09,27.06,54.11,49.08,61.28,65.84,51.58,13.73,11.44,2.22,.,.
GBRTENW,2007,1,interm,3,I032,1752.66,0,0,0,0,0,0,2.05,1.03,10.3,18.29,46.8,59.6,102.91,126.63,126.3,183.37,262.43,331.52,481.42,273.06,209.09,151.83,57.63,.,.
GBRTENW,2007,1,interm,3,I033,45367.08,1.03,0,0,1.02,0,5.13,24.63,78.15,213.11,452.12,873.96,1436.39,2366.96,3416.07,4234.15,5547.34,7612.38,8504.09,10600.55,6736.47,3848.06,2979.47,863.29,.,.
GBRTENW,2007,1,interm,3,I034,9708.09,33.07,18.6,3.05,6.11,27.2,41.01,37.98,64.79,101.92,141.22,172.96,232.33,353.13,457.28,554.33,863.77,1326.16,1882.65,3390.53,1877.03,1520.64,1115.87,406.71,.,.
GBRTENW,2007,1,interm,3,I035,18149.33,11.37,2.07,3.05,1.02,9.07,16.4,24.63,30.85,62.8,130.05,189.24,273.74,403.57,644.22,978.35,1747.57,2939.78,4177.2,6504.34,3818.79,2689.63,2055.99,631.67,.,.
GBRTENW,2007,1,interm,3,I036,7691.87,1.03,2.07,0,2.04,2.02,5.13,11.29,25.71,45.3,71.12,107.85,146.47,282.5,489.45,627.5,1074.2,1450.36,1524,1823.85,1210.56,608.26,502.3,103.06,.,.
GBRTENW,2007,1,interm,3,I037,16.37,1.03,3.1,0,1.02,0,0,0,0,0,0,0,0,1.01,0,1,1,0,1,7.2,5.06,2.11,2.08,0,.,.
GBRTENW,2007,1,interm,3,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,I039,11439.69,12.4,7.23,3.05,4.07,9.07,7.18,7.18,13.37,47.36,78.23,128.19,137.38,216.92,348.74,464.11,754.54,1341.18,2261.39,5598.08,2610.24,3021.22,1998.79,1040.6,.,.
GBRTENW,2007,1,interm,3,I040,697.49,9.3,4.13,2.03,1.02,1.01,0,0,0,4.12,4.06,5.09,9.09,17.15,17.09,32.08,56.11,98.16,134.62,302.43,164.85,138.34,100.88,37.68,.,.
GBRTENW,2007,1,interm,3,I041,13217.72,1.03,1.03,6.1,5.09,8.06,9.23,7.18,9.26,20.59,38.61,86.48,172.73,419.72,709.54,1137.73,1693.46,2579.2,2934.49,3378.19,2193.58,1177.44,966.12,206.13,.,.
GBRTENW,2007,1,interm,3,I042,6577.52,13.43,10.34,3.05,5.09,5.04,8.2,5.13,8.23,28.83,32.51,56.98,72.73,149.32,265.33,462.11,700.43,1009.64,1381.35,2359.79,1306.64,1058.11,765.41,294.78,.,.
GBRTENW,2007,1,interm,3,I043,1385.26,0,0,0,1.02,0,0,1.03,12.34,12.35,14.22,28.49,43.44,73.65,103.52,118.28,149.31,217.35,247.14,363.12,224.52,138.34,109.2,28.81,.,.
GBRTENW,2007,1,interm,3,I044,4680.18,3.1,2.07,1.02,1.02,0,4.1,32.85,84.32,218.26,418.59,542.28,704.06,732.49,643.21,467.12,325.67,244.4,149.69,105.95,89,15.84,13.52,2.22,.,.
GBRTENW,2007,1,interm,3,I045,6080.46,11.37,7.23,4.07,5.09,4.03,10.25,17.45,28.79,51.48,102.62,93.6,160.61,246.18,317.59,462.11,638.3,973.58,1246.73,1699.38,1021.44,677.95,519.98,157.36,.,.
GBRTENW,2007,1,interm,3,I046,598.73,0,0,0,0,0,0,0,3.09,2.06,5.08,7.12,15.15,18.16,35.18,49.12,48.1,81.13,119.55,214.99,126.42,88.7,66.56,22.16,.,.
GBRTENW,2007,1,interm,3,I047,1297.84,2.07,3.1,1.02,2.04,3.02,0,5.13,6.17,3.09,14.22,13.23,20.2,33.29,70.35,76.18,127.26,185.3,268.23,463.93,266.99,197.47,137.27,60.95,.,.
GBRTENW,2007,1,interm,3,I048,4760.96,4.13,2.07,0,1.02,2.02,5.13,10.26,4.11,16.47,15.24,34.59,41.42,65.58,123.62,183.44,366.75,696.13,1027.72,2161.26,1122.58,1046.5,720.69,330.24,.,.
GBRTENW,2007,1,interm,3,I049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,I050,1162.51,1151.17,9.3,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,I051,974.84,431.95,43.41,12.2,12.22,17.13,21.53,22.58,15.43,35,36.58,37.64,40.4,49.44,62.31,35.08,22.05,24.04,30.14,25.72,17.19,8.45,6.24,2.22,.,.
GBRTENW,2007,1,interm,3,I052,2233.01,2.07,14.47,16.27,41.74,282.12,315.78,208.36,192.3,200.76,178.81,133.28,105.05,105.94,92.46,62.15,60.12,78.13,77.36,65.84,47.53,17.95,15.6,2.22,.,.
GBRTENW,2007,1,interm,3,I053,5406.75,34.1,46.51,15.25,27.49,124.94,228.63,262.76,320.84,330.48,315.97,300.14,238.39,279.47,251.26,214.51,304.62,395.64,605.78,1109.95,593.65,519.55,371.26,149.61,.,.
GBRTENW,2007,1,interm,3,I054,2523.48,0,0,0,5.09,59.45,165.07,197.07,254,333.57,315.97,240.11,224.25,210.87,148.74,104.25,68.14,74.12,70.32,52.46,36.41,15.84,13.52,2.22,.,.
GBRTENW,2007,1,interm,3,I055,62.22,0,1.03,2.03,0,8.06,10.25,12.32,7.2,3.09,3.05,1.02,4.04,4.04,2.01,0,1,0,0,3.09,2.02,1.06,0,1.11,.,.
GBRTENW,2007,1,interm,3,I056,843.03,2.07,2.07,0,4.07,37.28,67.67,78.01,98.72,110.16,108.71,76.31,62.63,59.53,48.24,22.05,16.03,17.03,19.09,13.37,11.12,2.11,1.04,1.11,.,.
GBRTENW,2007,2,interm,3,I000,263265,1456,235,121,192,357,453,543,817,1407,2380,3354,4718,7375,10791,13524,20379,32223,47188,115752,53319,62433,40636,21797,.,.
GBRTENW,2007,2,interm,3,I001,2851.47,0,2.06,0,0,1.03,0,0,1.02,2.04,1.01,2.02,12.11,17.08,32.07,71.15,147.3,294.81,587.34,1680.44,811.01,866.65,593.06,270.65,.,.
GBRTENW,2007,2,interm,3,I002,124.46,0,0,0,0,1.03,2.04,2.05,4.1,3.06,1.01,4.03,4.04,4.02,2,6.01,16.03,32.09,14.15,28.81,21.56,6.62,6.41,0,.,.
GBRTENW,2007,2,interm,3,I003,1351.5,12.36,10.31,3,4.02,3.08,6.11,4.09,5.12,7.15,9.12,12.09,20.18,30.14,52.12,60.13,117.24,169.46,250.7,575.08,277.18,296.98,208.37,87.08,.,.
GBRTENW,2007,2,interm,3,I004,75.71,0,0,0,0,1.03,0,0,1.02,1.02,6.08,7.05,9.08,9.04,3.01,4.01,10.02,11.03,10.11,3.2,1.03,2.21,2.14,0,.,.
GBRTENW,2007,2,interm,3,I005,77.17,0,0,1,0,0,1.02,7.16,11.26,15.32,22.3,7.05,4.04,2.01,3.01,2,1,0,0,0,0,0,0,0,.,.
GBRTENW,2007,2,interm,3,I006,372.18,14.42,15.46,6,2.01,7.18,4.07,2.05,4.1,6.13,8.11,13.1,14.13,23.11,25.06,28.06,40.08,37.1,31.34,90.69,41.06,49.68,32.06,17.65,.,.
GBRTENW,2007,2,interm,3,I007,587.95,0,1.03,0,0,1.03,2.04,1.02,2.05,6.13,14.19,23.18,27.24,39.19,67.15,66.14,58.12,74.2,69.75,135.5,71.86,62.93,39.54,23.54,.,.
GBRTENW,2007,2,interm,3,I008,2244.57,0,0,0,0,0,0,0,2.05,3.06,9.12,23.18,51.46,112.53,166.37,214.46,305.61,346.95,415.48,594.29,350.07,238.47,182.73,52.95,.,.
GBRTENW,2007,2,interm,3,I009,1747.7,0,0,0,0,0,1.02,4.09,8.19,14.29,19.26,38.3,30.27,58.28,91.2,132.28,195.39,282.77,373.02,499.33,294.63,199.83,141.05,57.66,.,.
GBRTENW,2007,2,interm,3,I010,6759.48,0,0,0,0,1.03,5.09,13.29,10.24,19.4,70.95,119.93,176.57,308.46,453.01,541.16,747.5,1064.91,1262.62,1965.32,1096.4,854.51,633.67,212.99,.,.
GBRTENW,2007,2,interm,3,I011,3591.21,0,0,0,0,0,1.02,0,3.07,3.06,23.31,48.38,109.98,182.87,309.69,384.83,497,592.62,609.58,825.82,518.43,296.98,222.26,71.78,.,.
GBRTENW,2007,2,interm,3,I012,2949.92,0,0,0,1.01,2.05,1.02,4.09,6.14,21.44,27.37,39.3,86.77,154.73,209.47,254.55,393.79,459.25,537.8,751.13,422.95,322.37,254.32,63.54,.,.
GBRTENW,2007,2,interm,3,I013,12983,0,0,0,0,0,0,0,15.36,27.57,83.12,205.59,415.7,839.99,1338.98,1585.4,1909.84,2343.4,2263.41,1954.65,1336.62,585.13,447.74,130.62,.,.
GBRTENW,2007,2,interm,3,I014,1066.86,0,0,0,0,0,2.04,9.2,11.26,29.61,28.38,39.3,65.58,80.38,77.17,81.17,96.19,107.29,159.72,279.54,119.08,161.19,89.76,72.96,.,.
GBRTENW,2007,2,interm,3,I015,10836.24,0,0,0,0,0,1.02,17.38,47.1,202.17,373.02,557.32,676.02,880.18,1122.5,972.08,1125.26,1254.43,1301.03,2306.74,1154.91,1144.86,743.73,401.27,.,.
GBRTENW,2007,2,interm,3,I016,2362.69,0,0,0,0,0,3.05,26.59,31.74,52.07,76.02,88.69,117.04,180.86,238.53,233.5,277.56,309.85,316.41,410.77,253.57,152.35,111.13,40.01,.,.
GBRTENW,2007,2,interm,3,I017,3780.84,0,0,0,2.01,2.05,3.05,5.11,12.29,24.51,43.59,130.01,191.71,320.52,471.05,508.09,513.03,528.44,460.97,564.41,348.01,209.76,170.97,35.3,.,.
GBRTENW,2007,2,interm,3,I018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,2,interm,3,I019,504.41,0,0,0,0,0,1.02,1.02,1.02,4.08,5.07,9.07,10.09,24.11,33.07,39.08,47.09,66.18,97.05,166.44,86.23,79.49,58.77,20,.,.
GBRTENW,2007,2,interm,3,I020,1476.95,0,0,0,0,0,1.02,0,0,2.04,11.15,14.11,17.15,36.17,59.13,106.23,140.28,224.61,312.37,552.68,303.87,245.09,176.32,67.07,.,.
GBRTENW,2007,2,interm,3,I021,1279.43,1.03,1.03,3,1.01,0,2.04,1.02,1.02,14.29,17.23,20.16,34.31,88.42,101.23,136.29,188.38,198.54,213.3,257.13,151.94,102.67,81.21,20,.,.
GBRTENW,2007,2,interm,3,I022,1732.36,3.09,7.21,4,8.04,17.44,12.22,12.27,13.31,24.51,33.45,30.23,47.42,76.36,75.17,146.31,202.41,236.65,304.28,477.99,249.46,226.32,162.42,62.37,.,.
GBRTENW,2007,2,interm,3,I023,14450.62,5.15,23.71,23,34.18,38.98,58.02,38.86,66.55,112.31,185.49,273.12,430.84,695.3,1037.31,1228.63,1628.28,2245.13,2543.44,3782.33,2172.26,1577.63,1174.37,388.33,.,.
GBRTENW,2007,2,interm,3,I024,612.72,7.21,5.15,2,10.05,2.05,1.02,6.14,5.12,6.13,10.14,13.1,17.15,24.11,28.06,39.08,51.1,58.16,87.95,239,94.45,145.73,91.9,54.13,.,.
GBRTENW,2007,2,interm,3,I025,3005.16,0,0,1,2.01,3.08,8.14,13.29,15.36,17.36,29.4,36.28,40.36,66.31,73.16,135.29,257.52,410.12,548.92,1347.55,602.61,746.31,464.83,283.6,.,.
GBRTENW,2007,2,interm,3,I026,1104.87,35.01,15.46,9,12.06,12.31,21.38,20.45,13.31,9.19,22.3,23.18,33.3,44.21,45.1,53.11,79.16,100.27,131.42,424.64,182.73,242.88,145.33,98.85,.,.
GBRTENW,2007,2,interm,3,I027,135.32,0,0,0,0,0,2.04,5.11,6.14,9.19,14.19,12.09,21.19,20.1,17.04,18.04,0,3.01,5.05,2.13,1.03,1.1,1.07,0,.,.
