date,term,spot,forward_force
1982-05-31T00:00:00Z,39,NA,0.08088713979650208
1982-05-31T00:00:00Z,40,NA,0.08088713979650208
1982-06-30T00:00:00Z,1,0.12142519578520745,0.11460037260663286
1982-06-30T00:00:00Z,2,0.12264313031160055,0.11677131300415072
1982-06-30T00:00:00Z,3,0.12183199515698875,0.1135174912454569
1982-06-30T00:00:00Z,4,0.1224536679769792,0.11717907929602389
1982-06-30T00:00:00Z,5,0.12496577075510987,0.12669478983796384
1982-06-30T00:00:00Z,6,0.12850579862742983,0.13660368768038555
1982-06-30T00:00:00Z,7,0.1321136069422297,0.14323760597380364
1982-06-30T00:00:00Z,8,0.13518409885214905,0.14575437565120697
1982-06-30T00:00:00Z,9,0.13742739628579015,0.14456266598799883
1982-06-30T00:00:00Z,10,0.13876645418625716,0.1405348069956971
1982-06-30T00:00:00Z,11,0.13924235589862338,0.13454166682301394
1982-06-30T00:00:00Z,12,0.13895184201402636,0.12730297652121236
1982-06-30T00:00:00Z,13,0.13800676603225837,0.11931682440889135
1982-06-30T00:00:00Z,14,0.13651376916754615,0.11089905907681397
1982-06-30T00:00:00Z,15,0.1345664497972467,0.10224221592004712
1982-06-30T00:00:00Z,16,0.13224361550366287,0.09345970367737833
1982-06-30T00:00:00Z,17,0.12960951409603216,0.08460553965910211
1982-06-30T00:00:00Z,18,0.1267158594149186,0.07570330300657746
1982-06-30T00:00:00Z,19,NA,0.07570330300657746
1982-06-30T00:00:00Z,20,NA,0.07570330300657746
1982-06-30T00:00:00Z,21,NA,0.07570330300657746
1982-06-30T00:00:00Z,22,NA,0.07570330300657746
1982-06-30T00:00:00Z,23,NA,0.07570330300657746
1982-06-30T00:00:00Z,24,NA,0.07570330300657746
1982-06-30T00:00:00Z,25,NA,0.07570330300657746
1982-06-30T00:00:00Z,26,NA,0.07570330300657746
1982-06-30T00:00:00Z,27,NA,0.07570330300657746
1982-06-30T00:00:00Z,28,NA,0.07570330300657746
1982-06-30T00:00:00Z,29,NA,0.07570330300657746
1982-06-30T00:00:00Z,30,NA,0.07570330300657746
1982-06-30T00:00:00Z,31,NA,0.07570330300657746
1982-06-30T00:00:00Z,32,NA,0.07570330300657746
1982-06-30T00:00:00Z,33,NA,0.07570330300657746
1982-06-30T00:00:00Z,34,NA,0.07570330300657746
1982-06-30T00:00:00Z,35,NA,0.07570330300657746
1982-06-30T00:00:00Z,36,NA,0.07570330300657746
1982-06-30T00:00:00Z,37,NA,0.07570330300657746
1982-06-30T00:00:00Z,38,NA,0.07570330300657746
1982-06-30T00:00:00Z,39,NA,0.07570330300657746
1982-06-30T00:00:00Z,40,NA,0.07570330300657746
1982-07-31T00:00:00Z,1,0.11082068699124598,0.10509909978379539
1982-07-31T00:00:00Z,2,0.109783198957218,0.1032302602017656
1982-07-31T00:00:00Z,3,0.10934329888157693,0.10297529286636439
1982-07-31T00:00:00Z,4,0.11099243554280097,0.10971015491593572
1982-07-31T00:00:00Z,5,0.11467406528306745,0.12179541246729303
1982-07-31T00:00:00Z,6,0.11931872048944321,0.13351106945988245
1982-07-31T00:00:00Z,7,0.12390732459573794,0.14135778681936173
1982-07-31T00:00:00Z,8,0.12783107529842835,0.14469201084733763
1982-07-31T00:00:00Z,9,0.13081738345548835,0.14409538746088635
1982-07-31T00:00:00Z,10,0.13281004050791992,0.1405465987850194
1982-07-31T00:00:00Z,11,0.13386722453221636,0.1349621638927856
1982-07-31T00:00:00Z,12,0.1340973078841212,0.12806889504876673
1982-07-31T00:00:00Z,13,0.13361992179043797,0.12036364846920766
1982-07-31T00:00:00Z,14,0.13254785843037936,0.11216993112727724
