"","country","Sex","Year","Age","mu","delta","fx","spx","vs","sEx","ax","hp","hc","dp","dc","Hp","Hc","Dp","Dc","rho","phi","xt"
"2129","England and Wales","Males",1976,73,0.0706472384374643,0.130438898414831,0.0469023288588035,0.687345888358642,0.394104848989929,0.270886347535432,4.73363437418346,0.512598866964522,15.7182425865341,0.75663327764318,15.7182425865341,0.108288648096727,3.32054428881519,0.159841934934761,3.32054428881519,0.0170324101327466,-0.0235346618694005,1
"2130","England and Wales","Males",1976,74,0.0775391040247634,0.133495640089995,0.0478060024823059,0.640443559499839,0.345381539940444,0.221197382824994,4.57234423725294,0.422009543217067,13.2802654587152,0.589374487928106,13.2802654587152,0.0922961004945266,2.90447629697584,0.128899850349457,2.90447629697584,0.0146792256356583,-0.0219183247768363,1
"2131","England and Wales","Males",1976,75,0.0847831441727038,0.136461942319178,0.0482023039942749,0.592637557017533,0.30177174719666,0.178841271035541,4.41840516596007,0.343587223929049,11.0682916304653,0.454358255249527,11.0682916304653,0.077762724563172,2.50504225274241,0.102833089810314,2.50504225274241,0.0122322164646415,-0.019992134682098,2
"2132","England and Wales","Males",1976,76,0.0922558334579519,0.139323457526258,0.0480126065162299,0.544435253023258,0.262901181992623,0.143132671538267,4.27122555755071,0.276592160282679,9.10103764907434,0.346526956939126,9.10103764907434,0.0647570952542454,2.13077898285785,0.0811305683275219,2.13077898285785,0.00998889655795243,-0.0177121807033157,2
"2133","England and Wales","Males",1976,77,0.0999520069871826,0.142069246445667,0.0472567369798647,0.496422646507028,0.228396208120044,0.113381050087122,4.12960766280353,0.220191378924615,7.38344559061513,0.261351293011387,7.38344559061513,0.0533201691066049,1.78792907062814,0.0632871968360209,1.78792907062814,0.00812499876205035,-0.0150785709676486,2
"2134","England and Wales","Males",1976,78,0.108006014517595,0.144698420436874,0.0460270221347556,0.449165909527163,0.197887372338189,0.0888842615802232,3.99213760525092,0.173391924851589,5.90949193948254,0.194831736529884,5.90949193948254,0.0434333537560238,1.48028262645799,0.0488038629414024,1.48028262645799,0.00672250859754511,-0.0121293916805623,2
"2135","England and Wales","Males",1976,79,0.11660630906044,0.147222035276206,0.0444187825542559,0.403138887392408,0.171012698575341,0.0689418690336361,3.85765493911094,0.135067264728681,4.66511227735942,0.143487209020618,4.66511227735942,0.0350127906359115,1.20931300258664,0.0371954493819209,1.20931300258664,0.00586100007814613,-0.0089336324567915,2
"2136","England and Wales","Males",1976,80,0.126000651469789,0.149659760163655,0.0425201816129928,0.358720104838152,0.147421660096961,0.0528831133653961,3.7254249989832,0.104055357219895,3.63098424185488,0.104332928450135,3.63098424185488,0.0279311373194455,0.974649668922579,0.0280056445851442,0.974649668922579,0.00562004721760822,-0.00558243369526011,2
"2137","England and Wales","Males",1976,81,0.136499125621489,0.152032150389446,0.0404034923527161,0.316199923225159,0.126779703407092,0.0400877324838309,3.59533828081313,0.0792317077304874,2.78485442800854,0.0748481489221325,2.78485442800854,0.0220373443448465,0.774573686951846,0.0208181103073296,0.774573686951846,0.00607042091025704,-0.00217782196666882,2
"2138","England and Wales","Males",1976,82,0.148269009732104,0.15435011578484,0.0380697794436881,0.275796430872443,0.108772639578699,0.0299991057723799,3.46814426722255,0.0595582308243016,2.10336297578341,0.0529359133230668,2.10336297578341,0.0171729392537637,0.606480819054244,0.0152634692343581,0.606480819054244,0.00708042030253104,0.00118336225471207,2
"2139","England and Wales","Males",1976,83,0.16125709922991,0.156602787836715,0.0354748264171813,0.237726651428755,0.0931101663528153,0.0221347680610291,3.34505971464244,0.0441321411692478,1.56337907188058,0.0368771379345553,1.56337907188058,0.0131932296981327,0.467369555478232,0.0110243586304698,0.467369555478232,0.00831587279315037,0.00443217578227275,2
"2140","England and Wales","Males",1976,84,0.175343832383142,0.158747066423629,0.0326050618537508,0.202251825011574,0.0795279434146999,0.0160846716950402,3.22713163544888,0.0321923235266165,1.14281847872102,0.0252819353789629,1.14281847872102,0.00997552227897845,0.354128250043343,0.00783418163091024,0.354128250043343,0.00943380266095181,0.00753774505674377,2
"2141","England and Wales","Males",1976,85,0.190335850441773,0.160710751918171,0.0294839359304881,0.169646763157823,0.0677876171407872,0.0114999498301163,3.11502934421679,0.0230906893450228,0.821125044820218,0.0170417953845782,0.821125044820218,0.00741267153322064,0.263601062489083,0.00547082980653685,0.263601062489083,0.0100912341853206,0.0104735537532737,2
"2142","England and Wales","Males",1976,86,0.205957738590588,0.162407758508184,0.0261724133923336,0.140162827227335,0.0576747970392355,0.00808386261278196,3.00880068264131,0.0162723488579354,0.579626098387776,0.0112847053567637,0.579626098387776,0.00540825085284498,0.192643567828144,0.00375056593873719,0.192643567828144,0.00995317477372675,0.013182358724803,2
"2143","England and Wales","Males",1976,87,0.222108353498836,0.163761382329986,0.0227875684744878,0.113990413835001,0.0489958555828764,0.00558505785409202,2.90755604671797,0.0112628941132132,0.401781120906573,0.00733450507778424,0.401781120906573,0.00387366363098201,0.138185168041765,0.00252256704941712,0.138185168041765,0.00899497594735271,0.0155727936072323,2
"2144","England and Wales","Males",1976,88,0.239042437117933,0.164736243367072,0.0194738161864672,0.0912028453605132,0.0415744959753911,0.00379171232738487,2.80976244001896,0.0076561057158131,0.273324790262456,0.00467520548627611,0.273324790262456,0.00272482314047924,0.0972768325070967,0.00166391486329519,0.0972768325070967,0.00759513720871767,0.017541233410746,2
"2145","England and Wales","Males",1976,89,0.257127661615523,0.165357370579896,0.0163424673359178,0.071729029174046,0.0352491034456981,0.00252838396941544,2.71402549472916,0.00510939279826285,0.182323694405219,0.00292013670422281,0.182323694405219,0.00188258835747331,0.0671783278231193,0.00107594298944278,0.0671783278231193,0.0061591011182108,0.019018492144499,2
"2146","England and Wales","Males",1976,90,0.276838577740331,0.165694929484008,0.0134687958602773,0.0553865618381283,0.0298717717172234,0.00165449473143045,2.61935834651812,0.00334495744343693,0.119114095169833,0.00178543813076288,0.119114095169833,0.00127701406257885,0.0454745320846115,0.00068163187107875,0.0454745320846115,0.00509231023601102,0.0200058559494544,2
"2147","England and Wales","Males",1976,91,0.298773384104608,0.165833418676396,0.0108961700025822,0.041917765977851,0.0253087394947067,0.00106088581933351,2.52545542959122,0.00214521806165805,0.0760972321526414,0.00106736359835613,0.0760972321526414,0.000849438099964918,0.0301320828160325,0.000422642025612346,0.0301320828160325,0.00479696388072507,0.0205806962453278,2
"2148","England and Wales","Males",1976,92,0.323293301941776,0.165849683315766,0.0086334981347092,0.0310215959752687,0.0214410695280451,0.00066513619617666,2.43308670101123,0.00134473847953287,0.0474533150306366,0.00062305941081179,0.0474533150306366,0.000552688269996286,0.019503339116898,0.000256077767616269,0.019503339116898,0.00542433054387155,0.0208526087342169,2
"2149","England and Wales","Males",1976,93,0.350100051496073,0.165803139014294,0.00667041745894121,0.0223880978405595,0.0181647301213992,0.000406673755205243,2.34388825170413,0.000821541926269468,0.0288295015376901,0.000354659223893402,0.0288295015376901,0.000350503879897927,0.0122998617859574,0.000151312343340407,0.0122998617859574,0.00670033354724029,0.0209281296951835,2
"2150","England and Wales","Males",1976,94,0.378653705760351,0.165734082017582,0.00500413986957726,0.0157176803816183,0.015389926899678,0.000241893952105609,2.2593540563516,0.000487827314414122,0.017035962636738,0.000196616030400259,0.017035962636738,0.000215914505760051,0.00754019167064399,8.70231161191948e-05,0.00754019167064399,0.00830969502899866,0.0208939848507624,2
"2151","England and Wales","Males",1976,95,0.408188457000659,0.165666264021778,0.0036318948028434,0.0107135405120411,0.01303988874923,0.000139703376387384,2.18054951618641,0.000280883945516653,0.00977914407356978,0.000106038363386603,0.00977914407356978,0.000128813376367575,0.00448471543570936,4.8629193054077e-05,0.00448471543570936,0.00993713712702887,0.020812106024151,2
"2152","England and Wales","Males",1976,96,0.437687762185137,0.165611099750456,0.00254302434555299,0.00708164570919765,0.0110493802793604,7.82477964446256e-05,2.10774949452346,0.000156537442881306,0.00544833940556087,5.55714278756393e-05,0.00544833940556087,7.42675746278363e-05,0.00258490841521595,2.63652905717827e-05,0.00258490841521595,0.011267994025331,0.0207213626359831,2
"2153","England and Wales","Males",1976,97,0.466513671940138,0.165571927076268,0.0017168596647059,0.00453862136364466,0.00936315989991837,4.24958375529905e-05,2.03970463815483,8.43510212595651e-05,0.00294440991933286,2.82577268661746e-05,0.00294440991933286,4.1354527357388e-05,0.00144354720004777,1.3853832725378e-05,0.00144354720004777,0.0121173537797698,0.0206423994166027,2
"2154","England and Wales","Males",1976,98,0.495447843660425,0.165547536201273,0.00112046881894521,0.00282176169893876,0.00793452188339973,2.23893299499688e-05,1.97340070046089,4.391410276863e-05,0.00154204728008417,1.39061249254941e-05,0.00154204728008417,2.22530086050815e-05,0.00078141620185096,7.04678219798256e-06,0.00078141620185096,0.0125898024693064,0.0205832168860207,2
"2155","England and Wales","Males",1976,99,0.525753113906085,0.165534714244549,0.000708271940276519,0.00170129287999355,0.00672399164377986,1.14394791086988e-05,1.90513827151248,2.20236715326776e-05,0.000780810061785229,6.59171836612452e-06,0.000780810061785229,1.15601433565204e-05,0.000409844300259293,3.45996847824142e-06,0.000409844300259293,0.0128290971526094,0.0205441562912917,2
"2156","England and Wales","Males",1976,100,0.559027096587718,0.165529856068992,0.000433856768082714,0.000993020939717033,0.0056981963084143,5.6584282528737e-06,1.82989160323667,1.05655188622934e-05,0.000380428292980771,2.98408965619493e-06,0.000380428292980771,5.77384957863369e-06,0.000207896627487594,1.63074667970318e-06,0.000207896627487594,0.0129789948888832,0.0205217143101307,2
"2157","England and Wales","Males",1976,101,0.597265210389956,0.165529831668599,0.000257169968840844,0.000559164171634318,0.00482890553063311,2.70015096093684e-06,1.73911835394113,4.77717881158984e-06,0.000176724875877318,1.27014215468774e-06,0.000176724875877318,2.7468968979391e-06,0.000101617509513846,7.30336812218322e-07,0.000101617509513846,0.013183057835292,0.0205111093092137,2
"2158","England and Wales","Males",1976,102,0.642022954847644,0.165532333779206,0.000146771783393158,0.000301994202793474,0.00409222471000749,1.23582813895047e-06,1.61489374674304,1.97249180440586e-06,7.68192903226545e-05,4.92833582036815e-07,7.68192903226545e-05,1.22143751462536e-06,4.75692536908918e-05,3.05180190975892e-07,4.75692536908918e-05,0.0133262141051207,0.0205077883780967,2
"2159","England and Wales","Males",1976,103,0.692173900845569,0.165535904256881,7.98172120317029e-05,0.000155222419400316,0.0034679187911915,5.38298745052565e-07,1.41167521134668,6.9118660490474e-07,2.98578210425367e-05,1.62475549889533e-07,2.98578210425367e-05,4.89621549878584e-07,2.11506306851231e-05,1.15094143882103e-07,2.11506306851231e-05,0.0125248959289143,0.0205081648196833,2
"2160","England and Wales","Males",1976,104,0.745480220151929,0.165539788050634,7.54052073686132e-05,7.54052073686132e-05,0.00293884543747582,2.21604249637167e-07,1,1.65201584806118e-07,8.86416998548669e-06,3.66843205160564e-08,8.86416998548669e-06,1.65201584806118e-07,8.86416998548669e-06,3.66843205160564e-08,8.86416998548669e-06,0.0097534524785392,0.0205098725561527,2
"2161","England and Wales","Males",1977,65,0.0320948448256537,0.103149629539143,0.0315879398123342,1,1,1,6.29088447133516,1.71710579845578,34.2875347792469,4.01212822480894,34.2875347792469,0.272951411884909,5.45035200304192,0.637768543213673,5.45035200304192,0.0139332709466907,-0.0345424733640085,1
"2162","England and Wales","Males",1977,66,0.0353508341130815,0.107551967757271,0.0336395804782416,0.968412060187666,0.900008745351147,0.87157932327242,6.07045661830305,1.51520083753216,33.2875347792469,3.36322582211718,33.2875347792469,0.249602448844405,5.4835306258316,0.554031769533894,5.4835306258316,0.0150267580829015,-0.0289626556282876,1
"2163","England and Wales","Males",1977,67,0.0388903287714489,0.111732397127598,0.0356601907904555,0.934772479709424,0.806547101238457,0.75393803382712,5.86162913897523,1.32816365827452,31.5443761327021,2.79418078604869,31.5443761327021,0.226586095227907,5.38150322799454,0.476690135080295,5.38150322799454,0.0166738624988261,-0.0240237697794672,1
"2164","England and Wales","Males",1977,68,0.0427612686418332,0.115567529998177,0.037642364495387,0.899112288918969,0.719900015012328,0.647270950290534,5.66280181829631,1.156295428125,29.2825620312207,2.30040122821731,29.2825620312207,0.2041913994569,5.17103776024967,0.406230219956629,5.17103776024967,0.0184991681952253,-0.0197865210317604,1
"2165","England and Wales","Males",1977,69,0.0470236951619264,0.119061358424368,0.0395789254545564,0.861469924423582,0.640211051600113,0.551522566237091,5.47229859430203,0.999559680282229,26.6934782300586,1.87680380428855,26.6934782300586,0.182658102999535,4.8779279438174,0.342964436597585,4.8779279438174,0.0201263195713904,-0.0161652305480959,1
"2166","England and Wales","Males",1977,70,0.0517523789337797,0.122282579016753,0.0414619374712376,0.821890998969025,0.567434838874623,0.466369586572491,5.28888175542423,0.857637646299496,23.9358653988731,1.51746517515388,23.9358653988731,0.162158597215737,4.52569494001727,0.286916071359996,4.52569494001727,0.0211789610270166,-0.0129490704865504,1
"2167","England and Wales","Males",1977,71,0.05703350115874,0.125301306345966,0.0432764967203261,0.780429061497788,0.501364799441477,0.391279659896138,5.11195499317914,0.729986594802856,21.1376478794382,1.21584619429152,21.1376478794382,0.142799886888064,4.13494404932008,0.237843681314451,4.13494404932008,0.0213149003777932,-0.00988532793368894,1
"2168","England and Wales","Males",1977,72,0.062896098814714,0.128161670945721,0.0449504176021299,0.737152564777462,0.4416874432955,0.325591031655277,4.94154996548807,0.615907957016043,18.3986902601652,0.965218018737797,18.3986902601652,0.124638617704478,3.72326302246505,0.195326977462316,3.72326302246505,0.0205446354040262,-0.00674821482566969,1
"2169","England and Wales","Males",1977,73,0.0693116005570436,0.130879644979248,0.0463706275235004,0.692202147175332,0.388029680218863,0.268594977815254,4.77794979646563,0.514712892035093,15.793962006923,0.7590155854577,15.793962006923,0.107726726726145,3.30559396388094,0.158858007679185,3.30559396388094,0.0190867320403908,-0.00337325454691434,1
"2170","England and Wales","Males",1977,74,0.0762196978838232,0.133450780010431,0.0474179908435368,0.645831519651831,0.339990140823643,0.219576349314774,4.62134626491195,0.425763005606536,13.3766072065857,0.591053376200496,13.3766072065857,0.0921296482021236,2.89452606227518,0.127896362297742,2.89452606227518,0.0171624454701156,0.000336098007754377,1
"2171","England and Wales","Males",1977,75,0.0835214696710199,0.135860662394555,0.0479768297323874,0.598413528808294,0.297157083129243,0.17782281872575,4.47165329034857,0.348419955765783,11.180843713438,0.455635752984954,11.180843713438,0.0779174799883969,2.50038251793139,0.101894248815842,2.50038251793139,0.014993030876587,0.00441594558309933,2
"2172","England and Wales","Males",1977,76,0.0910826961238356,0.138095424729503,0.0479514834016578,0.550436699075907,0.259117818214809,0.14262795652991,4.32831815548619,0.282006857529484,9.2247927074547,0.347604517979172,9.2247927074547,0.0651539113805757,2.13126493387788,0.0803093731773343,2.13126493387788,0.0127976737695287,0.00885333260673364,2
"2173","England and Wales","Males",1977,77,0.0988818348079068,0.140150773051716,0.0473458384037745,0.502485215674249,0.225463832027547,0.113292242263105,4.19014760159791,0.225777941163449,7.51325722909578,0.262352802581001,7.51325722909578,0.0538830520140506,1.793076985219,0.0626118283950077,1.793076985219,0.010764591214164,0.013595796280287,2
"2174","England and Wales","Males",1977,78,0.10703209629401,0.142037956838475,0.046239942657629,0.455139377270475,0.1957944512859,0.0891137646312789,4.05570313891143,0.178837625002977,6.04045807967542,0.195821658514325,6.04045807967542,0.044095343982937,1.48937382071231,0.0482830354706099,1.48937382071231,0.00905816070544899,0.0185573938920442,2
"2175","England and Wales","Males",1977,79,0.11569544154815,0.143784973951879,0.0447208040507994,0.408899434612846,0.169720662805878,0.0693986830634409,3.92378065812985,0.14015419447522,4.79286537483751,0.14448644575186,4.79286537483751,0.0357191715558383,1.22149166643833,0.0368232728433716,1.22149166643833,0.00784214650159484,0.0236229441192195,2
"2176","England and Wales","Males",1977,80,0.125086658421106,0.145432351859346,0.0428724991377306,0.364178630562046,0.146869621214749,0.0534867775251536,3.79358294945232,0.108649722933236,3.7518851288859,0.105333048181336,3.7518851288859,0.0286403973185617,0.98900832771498,0.0277661117694931,0.98900832771498,0.0072803128609298,0.0286534092886923,2
"2177","England and Wales","Males",1977,81,0.135475837400736,0.147023902040444,0.0407676981910347,0.321306131424316,0.126889564305219,0.0407703950250268,3.6649080692914,0.0832688234688813,2.89609668848344,0.0758238747171275,2.89609668848344,0.0227205763131137,0.790223556424267,0.0206891614424009,0.790223556424267,0.00752490624836863,0.0334968417244695,2
"2178","England and Wales","Males",1977,82,0.1470194650493,0.148593012407537,0.0384203413626515,0.280538433233281,0.109454471623862,0.0307061859797349,3.53835395780175,0.0630260577519766,2.20299997305799,0.0538556000720601,2.20299997305799,0.0178122535234243,0.622605878137367,0.0152205236430101,0.622605878137367,0.00846326387869266,0.03801239274407,2
"2179","England and Wales","Males",1977,83,0.159697622404235,0.150144904074094,0.0358065714493364,0.24211809187063,0.0942678049380926,0.0228239410564437,3.4149741500779,0.0470524877474435,1.65028862542276,0.0377110651624798,1.65028862542276,0.0137782851874209,0.483250693240274,0.0110428552326288,0.483250693240274,0.00971781371693697,0.0421117307231896,2
"2180","England and Wales","Males",1977,84,0.173443055797559,0.151643504936855,0.0329277552983587,0.206311520421293,0.0810645309421644,0.0167245466309169,3.29570833043212,0.0346051490216995,1.21663374535033,0.0260082955731873,1.21663374535033,0.0105000641901956,0.36915698337626,0.00789156471555152,0.36915698337626,0.0108994659339899,0.0457797544621129,2
"2181","England and Wales","Males",1977,85,0.188137111770829,0.153022234988488,0.0298152438644778,0.173383765122934,0.0696103070258712,0.012069297123509,3.18118616439641,0.0250451017441515,0.882142812731992,0.01764982270229,0.882142812731992,0.00787288151333433,0.277299965215763,0.00554818919427773,0.277299965215763,0.0116191307015087,0.0490229397210761,2
"2182","England and Wales","Males",1977,86,0.203603493749563,0.154206372828898,0.026530228876105,0.143568521258457,0.0596979894286685,0.00857075206437692,3.0715372119099,0.0178216373490662,0.628687573138303,0.0117745828004351,0.628687573138303,0.0058021883244529,0.204681737437712,0.00383344950364889,0.204681737437712,0.0114965508707668,0.051818412043694,2
"2183","England and Wales","Males",1977,87,0.219789550941983,0.155134910505593,0.0231767860289436,0.117038292382352,0.0511431058464229,0.00598570177539521,2.96617380912502,0.012461697212771,0.440131027722011,0.00771504083592062,0.440131027722011,0.00420127005856312,0.148383424588272,0.00260100767264089,0.148383424588272,0.0104948397201032,0.0541152538038727,2
"2184","England and Wales","Males",1977,88,0.236895220663762,0.155784932517414,0.0198805398250399,0.0938615063534081,0.0437795922632705,0.00410921847736858,2.86403123241859,0.00855941465452596,0.302459886887921,0.00496067761507448,0.302459886887921,0.00298858984414698,0.105606350749361,0.00173206128443136,0.105606350749361,0.00902316085919322,0.0558692515028219,2
"2185","England and Wales","Males",1977,89,0.255201189159005,0.156182093336873,0.0167435444109647,0.0739809665283682,0.0374566500569647,0.0027710791741291,2.76416193884243,0.00577141137098229,0.203838643431075,0.00312725563987285,0.203838643431075,0.0020879425658394,0.073743379708223,0.00113135760822409,0.073743379708223,0.00752048819168082,0.0570864225557692,2
"2186","England and Wales","Males",1977,90,0.275065372847362,0.156384171842865,0.0138405102934172,0.0572374221174035,0.032037309106206,0.00183373298481765,2.66594561421582,0.00381664386647587,0.134561664077848,0.00193094585053841,0.134561664077848,0.00143162855465772,0.0504742720032676,0.000724300540956983,0.0504742720032676,0.00642579562079218,0.0578327034458985,2
"2187","England and Wales","Males",1977,91,0.296934271507677,0.156454664167908,0.0112201995137458,0.0433969118239863,0.0273983204814681,0.00118900249805959,2.56929605167805,0.00247195037031331,0.0868846064725888,0.00116644111988822,0.0868846064725888,0.000962111925053886,0.0338165025458406,0.000453992493051315,0.0338165025458406,0.00617456708053902,0.0582175003768362,2
"2188","England and Wales","Males",1977,92,0.321059896919567,0.156448110531815,0.00890166768315362,0.0321767123102405,0.0234303063574294,0.000753910227003806,2.47495903200001,0.00156484603540778,0.0547815390249799,0.000688487856486523,0.0547815390249799,0.000632271490224722,0.0221343215449959,0.000278181516374498,0.0221343215449959,0.00693226624854139,0.0583574630251626,2
"2189","England and Wales","Males",1977,93,0.34716921810546,0.156404953269978,0.00688521218003839,0.0232750446270869,0.0200374654960982,0.0004663729036354,2.38432955681698,0.000965781360799186,0.0336720526688733,0.000396571808022984,0.0336720526688733,0.000405053637840433,0.014122230952765,0.00016632424275795,0.014122230952765,0.00840665372469457,0.0583526769230585,2
"2190","England and Wales","Males",1977,94,0.374788148018158,0.156351525612136,0.00517327404912604,0.0163898324470485,0.0171367547344066,0.00028086853878309,2.29863336704877,0.0005797338080899,0.0201472384634468,0.000222651580385915,0.0201472384634468,0.000252208036479617,0.00876487688391729,9.68625895619789e-05,0.00876487688391729,0.0102611545674346,0.0582777468321875,2
"2191","England and Wales","Males",1977,95,0.403255267016751,0.156302557685619,0.00376417462917115,0.0112165583979225,0.0146567138663867,0.000164397887003966,2.21867362692534,0.000337765409526485,0.0117211822999541,0.000121708878581261,0.0117211822999541,0.000152237537521264,0.00528296823728751,5.4856594094881e-05,0.00528296823728751,0.0121591938346596,0.0581817057284778,2
"2192","England and Wales","Males",1977,96,0.431704354230654,0.156264470986286,0.00264606716418506,0.0074523837687513,0.0125361315721303,9.34240634510744e-05,2.14449427495633,0.000190679963837222,0.00662484780283111,6.46982621306984e-05,0.00662484780283111,8.89160517069251e-05,0.00308923548092289,3.01694730017481e-05,0.00308923548092289,0.0137647956866223,0.0580923685432143,2
"2193","England and Wales","Males",1977,97,0.459628398310029,0.156238473948904,0.00179630354263719,0.00480631660456624,0.0107227057738843,5.15367188068983e-05,2.07470146020627,0.000104189132188888,0.00363527777239673,3.33910864669807e-05,0.00363527777239673,5.02188551882203e-05,0.00175219319122439,1.60944054397402e-05,0.00175219319122439,0.0148689940874429,0.0580221859256946,2
"2194","England and Wales","Males",1977,98,0.487805074992057,0.156223010343906,0.00118039766230966,0.00301001306192904,0.00917179290712851,2.7607216451765e-05,2.00623583521302,5.50441444190672e-05,0.00193456605176908,1.66855523450113e-05,0.00193456605176908,2.7436527377761e-05,0.000964276491234977,8.31684493525142e-06,0.000964276491234977,0.0155461986450386,0.0579738414800532,2
"2195","England and Wales","Males",1977,99,0.517455005675365,0.156215456085115,0.000752143450317435,0.00182961539961938,0.00784529157683365,1.43538662834791e-05,1.93532320530404,2.80262862154351e-05,0.000995920692409075,8.03289299806836e-06,0.000995920692409075,1.44814499917248e-05,0.000514601741807057,4.1506725987954e-06,0.000514601741807057,0.0159091615491388,0.057944743446146,2
"2196","England and Wales","Males",1977,100,0.550114979664576,0.156213146782392,0.000464868026897639,0.00107747194930195,0.00671067304873938,7.23056197095327e-06,1.8567718905809,1.36517118935012e-05,0.000493535372487307,3.6933259649898e-06,0.000493535372487307,7.35239043780989e-06,0.000265802910411845,1.98911130857024e-06,0.000265802910411845,0.0160706349902128,0.0579301775512076,2
"2197","England and Wales","Males",1977,101,0.587700840094207,0.15621389457887,0.000278260789859242,0.000612603922404309,0.00574015222835417,3.5164397702876e-06,1.76170861851824,6.26614091210603e-06,0.000233235141532989,1.59608570352315e-06,0.000233235141532989,3.55685432099232e-06,0.00013239144037858,9.05987339078581e-07,0.00013239144037858,0.0161432101784834,0.0579252431283198,2
"2198","England and Wales","Males",1977,102,0.631815991634301,0.156216160906917,0.000160530476679643,0.000334343132545068,0.00490998409677968,1.64161946366378e-06,1.63162202862195,2.62536814755408e-06,0.000103126870032348,6.28349647988201e-07,0.000103126870032348,1.60905412007182e-06,6.32051224016926e-05,3.85107357565465e-07,6.32051224016926e-05,0.0160258589887836,0.0579258510358689,2
"2199","England and Wales","Males",1977,103,0.681880493727426,0.156219024698918,8.83853399693184e-05,0.000173812655865425,0.00419986805808075,7.2999022145938e-07,1.4204067196841,9.33047447355929e-07,4.07453304131243e-05,2.09924273656621e-07,4.07453304131243e-05,6.56887519909394e-07,2.86856784387685e-05,1.47791664702422e-07,2.86856784387685e-05,0.0149828124962449,0.0579290884014199,2
"2200","England and Wales","Males",1977,104,0.736469375237835,0.156222045826463,8.54273158961064e-05,8.54273158961064e-05,0.00359244336762779,3.06892794405211e-07,1,2.26017144560599e-07,1.22757117762084e-05,4.79434201913821e-08,1.22757117762084e-05,2.26017144560599e-07,1.22757117762084e-05,4.79434201913821e-08,1.22757117762084e-05,0.0121609479728557,0.0579332112048981,2
"2201","England and Wales","Males",1978,65,0.0316270108827354,0.106565117195627,0.0311346627243291,1,1,1,6.29161473198635,1.71552097235266,34.563076993945,4.08453937821706,34.563076993945,0.27266783575145,5.49351453740921,0.649203670633455,5.49351453740921,0.0146838896561117,-0.0325755793360384,1
"2202","England and Wales","Males",1978,66,0.0348015855289011,0.110360316774714,0.0331413638960996,0.968865337275671,0.897212344974569,0.869277941221681,6.08736801091435,1.51653600475415,33.563076993945,3.41407271695321,33.563076993945,0.249128359257248,5.51356135094313,0.560845460769242,5.51356135094313,0.0156590409902247,-0.0257764679658308,1
"2203","England and Wales","Males",1978,67,0.0382376799133392,0.113958765590508,0.0351086766120891,0.935723973379571,0.802019579423164,0.750468947586055,5.89276452408787,1.33237942207293,31.8245211115016,2.83008843888145,31.8245211115016,0.22610430412187,5.40060967673363,0.480264980437091,5.40060967673363,0.0169241873930595,-0.0197299766418134,1
"2204","England and Wales","Males",1978,68,0.0419872431307559,0.117250759699134,0.0370368165225925,0.900615296767482,0.714460889911761,0.64345440639664,5.70649265383256,1.16327952339869,29.5731142687434,2.32612439718042,29.5731142687434,0.203851926913007,5.1823626284495,0.407627686266829,5.1823626284495,0.0182669174444425,-0.0144598522009912,1
"2205","England and Wales","Males",1978,69,0.0461167996067731,0.120230382579812,0.0389278615236716,0.86357848024489,0.634468529501557,0.547913368470165,5.52717566508304,1.00910791552314,26.9992966431569,1.89559510305291,26.9992966431569,0.182572072369258,4.88482694945271,0.342959083972668,4.88482694945271,0.0194743267975466,-0.0097707798096466,1
"2206","England and Wales","Males",1978,70,0.0507106977698732,0.122937649526184,0.0407845029893177,0.824650618721218,0.56183244843027,0.463315476215679,5.35380360822894,0.869447179932611,24.2597298008061,1.53148779693877,24.2597298008061,0.162398033912982,4.5313073799566,0.286056028387898,4.5313073799566,0.0203335111061301,-0.00534272455053991,1
"2207","England and Wales","Males",1978,71,0.0558679749228128,0.125408553227265,0.0426029424367065,0.783866115731901,0.49622555413561,0.38897439764719,5.18590581873146,0.743659290650301,21.479836943512,1.22654094889097,21.479836943512,0.143400076407907,4.14196433454825,0.23651431240049,4.14196433454825,0.0206475182318089,-0.000855545833125652,1
"2208","England and Wales","Males",1978,72,0.0616269983399865,0.127658610555934,0.0443162845528691,0.741263173295194,0.437246446837872,0.324114688695089,5.02356187868017,0.63096327244439,18.7570161599816,0.973568747603867,18.7570161599816,0.125600776437567,3.73380812518421,0.193800488799722,3.73380812518421,0.0203840804985123,0.00393292537459861,1
"2209","England and Wales","Males",1978,73,0.0679657704813827,0.129685966400531,0.0458117179250487,0.696946888742325,0.38445421273096,0.267944167426722,4.86704195981611,0.530621565493936,16.1640986504209,0.765713696487508,16.1640986504209,0.109023421181679,3.32113402429587,0.15732629856276,3.32113402429587,0.0196080852257551,0.00916227527408633,1
"2210","England and Wales","Males",1978,74,0.074831151055909,0.131479976700751,0.0469678646384751,0.651135170817276,0.337390741050487,0.219686977806077,4.71648956471952,0.441987709664067,13.7526011435804,0.59659081054523,13.7526011435804,0.0937111603024083,2.91585531036753,0.126490433692014,2.91585531036753,0.0183856754464081,0.0148781492088923,1
"2211","England and Wales","Males",1978,75,0.082131426501231,0.133030184648116,0.0476637757543031,0.604167306178801,0.295593927826886,0.17858818709798,4.57177136846743,0.364451312348927,11.5557313655197,0.460357656723528,11.5557313655197,0.0797177467934272,2.52762669743772,0.100695686555702,2.52762669743772,0.0167829941934783,0.0210537646049733,2
