country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2014,1,short,3,10,12915.89,10.38,23.61,9.06,5.06,14.11,13.26,14.32,19.57,40.03,62.29,118.89,160.29,206.04,344.19,517.84,774.88,1380.07,2235.1,6966.91,2970.46,3996.45,2841.67,1154.78,.,.
GBRTENW,2014,1,short,3,11,19819.11,10.38,8.21,5.03,13.15,8.06,5.1,14.32,8.24,15.4,62.29,114.82,203.91,421.17,924.89,1784.78,2617.37,3568.36,3928.75,6104.87,3627.42,2477.45,2048.82,428.63,.,.
GBRTENW,2014,1,short,3,12,12043.42,4.15,6.16,3.02,3.04,4.03,10.2,50.13,115.33,217.61,405.4,676.73,795.35,922.14,1040.63,1220.69,1123.73,1333,1583.15,2528.93,1432.17,1096.76,879.69,217.07,.,.
GBRTENW,2014,1,short,3,13,1907.79,2.08,1.03,0,1.01,6.05,7.14,2.05,4.12,6.16,23.49,27.44,28.41,56.56,95.61,140.77,151.37,250.38,365.65,738.5,356.78,381.72,293.57,88.15,.,.
GBRTENW,2014,1,short,3,14,3729.53,3.11,0,0,0,1.01,3.06,2.05,3.09,8.21,17.36,25.4,37.54,39.39,83.53,130.72,240.59,429.65,744.36,1960.47,905.59,1054.88,762.88,292,.,.
GBRTENW,2014,1,short,3,15,1913.86,1261.81,50.3,28.17,11.13,14.11,14.28,17.39,16.48,15.4,24.51,40.64,57.83,76.76,77.49,87.48,29.07,31.05,23.1,36.87,18.19,18.67,17.57,1.1,.,.
GBRTENW,2014,1,short,3,16,12591.62,29.05,52.35,25.16,40.47,312.33,654.98,758.11,800.12,902.26,1080.38,1137.03,966.8,754.48,628,574.15,582.42,692.04,887.01,1714.49,912.67,801.82,606.79,195.03,.,.
GBRTENW,2015,1,short,3,0,257207.01,1583,257,147,166,534,970,1171,1557,2060,3244,5061,7364,9979,14418,22346,27265,35923,43933,79229.01,42902,36327.01,27863,8464.01,.,.
GBRTENW,2015,1,short,3,1,2693.53,24.88,29.37,7.1,5.12,5.09,4.07,10.27,32.65,22.31,73.43,85.43,117.29,134.03,143.93,198.85,242.49,344.64,417.89,794.68,450.4,344.28,281.87,62.41,.,.
GBRTENW,2015,1,short,3,2,79414.61,10.37,36.71,43.59,37.91,70.18,81.43,130.45,191.82,319.5,568.03,1215.41,2334.68,3874.9,6221.13,10029.64,11517.23,13056.35,13173.67,16501.59,10230.57,6271.02,5119.13,1151.89,.,.
GBRTENW,2015,1,short,3,3,524.9,7.26,5.24,5.07,3.07,1.02,1.02,6.16,6.12,5.07,15.3,13.22,22.24,29.23,53.34,44.19,56.11,63.12,70.32,117.79,51.62,66.17,46.46,19.71,.,.
GBRTENW,2015,1,short,3,4,3769.49,34.21,17.83,9.12,11.27,19.33,30.54,32.87,37.75,54.77,73.43,117.98,125.38,162.25,203.31,318.35,344.7,492.92,592.68,1090.8,588.05,502.75,395.45,107.31,.,.
GBRTENW,2015,1,short,3,5,16712.61,0,0,1.01,0,0,5.09,11.3,24.49,34.49,59.15,57.97,64.71,60.47,93.6,267.14,642.3,1742.25,3575.19,10073.45,4916.91,5156.54,3957.57,1198.98,.,.
GBRTENW,2015,1,short,3,6,12537.49,47.69,36.71,16.22,20.49,43.74,68.2,69.85,61.22,77.09,109.12,171.89,214.36,280.16,388.51,712.03,1088.2,1889.52,2786.62,4455.89,2579.91,1875.98,1497.12,378.85,.,.
GBRTENW,2015,1,short,3,7,50704.62,14.51,7.34,3.04,9.22,17.29,41.73,70.88,119.38,206.91,484.41,1005.89,1642.06,2232.22,3132.2,4593.53,5480.05,7055.16,8671.28,15917.5,8578.78,7338.72,5660.16,1678.57,.,.
GBRTENW,2015,1,short,3,8,14632.65,2.07,3.15,0,3.07,10.17,10.18,17.46,19.39,41.59,84.64,161.72,257.84,365.82,528.41,860.66,1234.49,2116.95,2984.52,5930.53,3161.88,2768.65,2089.78,678.87,.,.
GBRTENW,2015,1,short,3,9,5900.26,0,1.05,1.01,0,3.05,10.18,10.27,22.45,33.47,74.45,116.96,161.78,198.53,321.07,545.32,741.5,997.86,1086.92,1574.39,948.36,626.03,529.67,96.36,.,.
GBRTENW,2015,1,short,3,10,15218.15,20.73,28.32,7.1,10.25,10.17,15.27,22.6,28.57,43.61,74.45,134.25,200.2,264.04,422.73,610.6,853.72,1523.84,2542.52,8405.19,3537.38,4867.81,3282.31,1585.5,.,.
GBRTENW,2015,1,short,3,11,21443.09,8.29,4.2,5.07,6.15,5.09,7.12,10.27,21.43,26.37,58.13,129.17,274.01,445.44,957.17,1896.06,2782.61,3733.96,4280.39,6792.16,3975.63,2816.53,2203.35,613.18,.,.
GBRTENW,2015,1,short,3,12,12347.45,9.33,8.39,4.06,3.07,7.12,8.14,33.9,111.21,241.4,418.12,668.22,887.76,963.43,1037.69,1247.3,1206.43,1330.48,1593.22,2568.16,1440.26,1127.9,903.44,224.47,.,.
GBRTENW,2015,1,short,3,13,2030.9,2.07,2.1,1.01,1.02,3.05,2.04,2.05,4.08,10.14,18.36,31.53,37.41,73.57,97.63,163.7,193.39,272.51,377.71,737.52,404.85,332.67,238.51,94.17,.,.
GBRTENW,2015,1,short,3,14,4169.83,1.04,2.1,2.03,0,1.02,2.04,4.11,7.14,4.06,12.24,23.39,33.37,51.4,85.55,168.72,271.55,480.9,772.5,2246.7,976.7,1270,907.57,362.43,.,.
GBRTENW,2015,1,short,3,15,1972.71,1367.37,35.67,23.32,11.27,8.14,16.29,16.44,16.33,19.27,14.28,33.56,56.62,62.48,82.53,84.36,40.08,43.08,17.08,24.56,14.17,10.39,9.29,1.09,.,.
GBRTENW,2015,1,short,3,16,13134.71,33.17,38.81,18.25,44.06,329.55,666.68,722.12,852.98,919.95,1106.49,1094.38,934.28,781.03,649.19,605.57,570.15,779.45,990.49,1998.1,1046.54,951.57,741.33,210.23,.,.
GBRTENW,2016,1,short,3,0,257811.01,1506,228,137,162,497,990,1254,1635,2079,3284,5150,7465,10190,14345,22684,28188,35584,43320,79113.01,42730,36383.01,27199,9184.01,.,.
GBRTENW,2016,1,short,3,1,2662.06,16.62,14.38,4.06,5,6.09,9.16,10.2,26.57,35.65,55.94,82.34,101.19,141.37,156.78,194.61,239.54,316.51,414.21,831.85,447.8,384.06,288.82,95.23,.,.
GBRTENW,2016,1,short,3,2,80220.09,5.19,40.05,35.52,42,60.86,95.64,123.46,211.53,310.68,585.81,1250.39,2404.34,3914.03,6106.22,10077.54,11768.3,13130.03,13176.26,16882.22,10350.96,6531.27,5231.93,1299.33,.,.
GBRTENW,2016,1,short,3,3,537.29,6.23,8.22,1.01,2,2.03,4.07,7.14,4.09,7.13,8.14,16.27,32.38,35.34,39.19,43.14,61.14,62.1,70.38,127.3,58.76,68.54,45.55,22.99,.,.
GBRTENW,2016,1,short,3,4,3990.43,23.89,17.46,13.19,7,15.21,31.54,35.71,38.83,46.86,78.31,128.09,161.91,197.92,220.09,322.01,366.82,502.81,642.43,1140.35,591.66,548.7,395.45,153.25,.,.
GBRTENW,2016,1,short,3,5,17049.8,0,1.03,0,0,2.03,8.14,18.37,32.7,36.67,53.9,55.91,56.67,63.62,103.51,278.87,688.54,1722.76,3557.97,10369.11,5052.39,5316.73,3926.54,1390.19,.,.
GBRTENW,2016,1,short,3,6,13308.05,33.24,23.62,12.18,18,34.49,46.8,66.32,54.16,59.08,114.92,156.55,226.67,302.94,419.07,790.47,1201.69,1998.2,2781.83,4967.8,2918.77,2049.03,1584.9,464.13,.,.
GBRTENW,2016,1,short,3,7,49855.15,14.54,10.27,8.12,8,22.31,36.63,59.18,133.87,229.19,501.4,965.75,1564.44,2229.66,3072.21,4678.64,5513.32,6756.82,8415.88,15634.92,8414.9,7220.02,5399.63,1820.38,.,.
GBRTENW,2016,1,short,3,8,14091.36,8.31,3.08,2.03,7,4.06,10.17,19.39,27.59,47.88,83.4,192.13,274.23,339.3,525.6,837.62,1329.97,1966.15,2802.95,5610.5,2943.09,2667.42,2024.86,642.55,.,.
GBRTENW,2016,1,short,3,9,5814.85,1.04,2.05,0,1,0,7.12,18.37,28.61,31.58,78.31,115.89,156.85,223.17,310.54,502.57,763.71,972.56,1034.52,1566.96,914.84,652.12,519.67,132.45,.,.
GBRTENW,2016,1,short,3,10,14474.89,22.85,11.3,12.18,5,11.16,22.38,24.49,31.68,47.88,93.57,152.49,230.72,270.63,379.88,731.29,899.01,1457.33,2403.82,7667.25,3208.52,4458.72,2931.7,1527.02,.,.
GBRTENW,2016,1,short,3,11,21524.56,6.23,9.24,3.04,8,10.14,7.12,14.28,13.28,27.5,75.26,138.26,237.8,561.45,1055.22,1890.92,2983.67,3796.08,4245.64,6441.4,3734.33,2707.07,2077.66,629.42,.,.
GBRTENW,2016,1,short,3,12,12625.59,8.31,3.08,2.03,5,6.09,10.17,40.81,123.65,210.85,386.47,706.52,884.43,980.53,1064.27,1314.11,1245.78,1376.2,1580.43,2676.85,1510.55,1166.3,887.17,279.13,.,.
GBRTENW,2016,1,short,3,13,2101.41,0,0,0,0,3.04,2.03,1.02,8.18,11.2,21.36,23.38,49.58,50.49,85.42,166.52,199.45,286.46,361.93,831.34,462.99,368.35,276.4,91.95,.,.
GBRTENW,2016,1,short,3,14,4165.02,0,0,3.04,2,0,1.02,3.06,5.11,8.15,13.22,17.28,26.31,60.59,98.49,170.53,281.63,452.73,798.26,2223.6,1025.27,1198.33,825.06,373.27,.,.
GBRTENW,2016,1,short,3,15,1977.9,1336.7,46.22,20.3,5,16.23,19.33,25.51,16.35,15.28,20.34,39.65,58.69,77.76,75.37,66.21,47.11,35.06,27.14,29.66,19.25,10.41,9.32,1.09,.,.
GBRTENW,2016,1,short,3,16,13412.57,22.85,38,20.3,47,303.27,678.65,786.68,878.81,953.43,1113.65,1109.09,998.77,741.2,633.13,618.94,598.34,752.2,1006.37,2111.88,1075.92,1035.95,774.33,261.62,.,.
GBRTENW,2001,2,short,3,0,277947,1432,270,188,178,378,467,597,994,1555,2213,3277,5640,7359,10251,15161,25304,39637,49171,113875,55460,58415,40434,17981,.,.
GBRTENW,2001,2,short,3,1,2313.75,38.81,19.51,9.59,9.42,19.84,14.12,27.92,32.1,32.82,35.03,35.01,55.78,66.44,72.14,131.63,196.56,338.42,355.06,823.54,405.64,417.9,301.36,116.54,.,.
GBRTENW,2001,2,short,3,2,68324.42,9.19,36.96,50.84,50.26,53.57,69.6,145.4,319.99,608.1,984.89,1627.5,3090.94,4044.93,5127,6656.12,9407.18,11384.07,10437.8,14220.07,8407.34,5812.73,4346.72,1466.01,.,.
GBRTENW,2001,2,short,3,3,606.45,5.11,5.13,2.88,3.14,0.99,8.07,5.78,5.84,2.9,8.01,9,17.93,16.11,19.04,28.92,49.89,68.08,73.04,276.61,119.3,157.3,107,50.3,.,.
GBRTENW,2001,2,short,3,4,4343.74,29.62,23.61,10.55,6.28,22.82,21.18,13.48,26.26,33.78,44.04,43.01,70.72,86.58,174.34,259.26,409.09,586.73,802.44,1679.93,866.25,813.68,573.23,240.45,.,.
GBRTENW,2001,2,short,3,5,10007.5,0,2.05,0,3.14,14.88,25.22,31.78,35.01,31.85,34.03,34.01,37.85,38.25,43.08,72.79,222.51,825.02,1768.21,6787.81,2945.27,3842.54,2658.7,1183.85,.,.
GBRTENW,2001,2,short,3,6,8027.83,39.83,41.06,31.65,17.8,42.66,36.31,39.48,72.95,77.22,97.09,138.04,186.27,232.55,278.54,368.95,658.54,1104.37,1451.7,3112.81,1665.08,1447.73,1061.29,386.44,.,.
GBRTENW,2001,2,short,3,7,67794.17,21.45,17.45,8.63,9.42,16.87,28.24,17.33,43.77,122.59,192.17,313.1,579.74,979.52,1837.59,3183.97,6003.71,10236.66,13379.75,30802.22,15347.75,15454.47,10895.74,4558.74,.,.
GBRTENW,2001,2,short,3,8,38158.64,0,1.03,0.96,4.19,1.98,7.06,25.04,33.07,78.18,127.11,199.06,292.86,404.69,589.15,1166.69,2363.77,4951.12,7636.87,20275.81,9823.43,10452.38,7405.04,3047.34,.,.
GBRTENW,2001,2,short,3,9,9397.07,1.02,0,0,0,2.98,3.03,8.67,21.4,30.89,33.03,65.02,102.6,139.93,225.44,458.7,917.97,1594.97,1908.2,3883.23,1996.02,1887.21,1396.5,490.71,.,.
GBRTENW,2001,2,short,3,10,21278.96,22.47,16.43,5.76,2.09,5.95,5.04,14.44,10.7,36.68,44.04,65.02,100.61,129.86,188.37,367.96,813.2,1869.31,3270.63,14310.41,5369.74,8940.67,5342.5,3598.16,.,.
GBRTENW,2001,2,short,3,11,16963.28,8.17,13.35,11.51,8.38,12.9,15.13,15.41,15.56,27.03,51.05,89.03,222.13,351.34,691.35,1157.72,2136.27,3162.91,3281.79,5692.27,2968.09,2724.19,1850.71,873.47,.,.
GBRTENW,2001,2,short,3,12,13170.16,17.36,10.27,6.71,4.19,3.97,15.13,26.96,85.59,127.41,230.21,344.1,469.17,452.01,548.07,750.87,1142.47,1836.27,2266.31,4833.09,2429.66,2403.43,1726.24,677.19,.,.
GBRTENW,2001,2,short,3,13,4434.3,1.02,4.11,1.92,2.09,2.98,5.04,5.78,10.7,19.3,14.01,29.01,49.81,67.45,101.2,157.55,296.34,563.7,816.64,2285.65,981.41,1304.24,882.23,422.01,.,.
GBRTENW,2001,2,short,3,14,4676.31,4.09,1.03,0.96,1.05,4.96,12.1,15.41,21.4,21.24,25.02,30.01,37.85,61.41,107.21,153.56,289.36,523.65,895.77,2470.24,1068.55,1401.69,977.22,424.47,.,.
GBRTENW,2001,2,short,3,15,1726.59,1190.95,32.85,19.18,16.75,13.89,18.16,24.07,24.32,22.2,28.03,20.01,48.81,55.37,35.07,35.9,36.92,37.05,27.39,39.69,23.86,15.83,10.92,4.91,.,.
GBRTENW,2001,2,short,3,16,6723.82,42.9,45.17,26.86,39.79,156.76,183.57,180.06,235.37,282.82,265.24,236.07,276.92,232.55,213.42,210.4,360.2,554.69,799.4,2381.64,1042.62,1339.02,898.61,440.42,.,.
GBRTENW,2002,2,short,3,0,280383,1314,236,159,189,384,432,567,1041,1553,2219,3387,5285,7673,10060,14916,24648,38860,51183,116277,55120,61156.99,42315,18841.99,.,.
GBRTENW,2002,2,short,3,1,2326.03,27.33,14.43,5.96,5.7,12.87,15.86,15.03,31.17,34.85,29.04,34.99,38.26,66.96,96.85,113.07,181.02,298.88,408.08,895.69,446.97,448.72,320.25,128.47,.,.
GBRTENW,2002,2,short,3,2,68723.92,8.1,42.25,42.73,41.79,68.29,58.78,119.21,336.61,611.97,993.34,1646.51,2874.58,4241.24,5105.88,6690.04,9146.11,11245.99,11012.16,14438.32,8380.36,6057.96,4565.97,1491.99,.,.
GBRTENW,2002,2,short,3,3,659.96,5.06,4.12,3.98,0.95,1.98,2.8,7.01,10.39,13.33,14.02,7,14.1,15.99,23.96,33.02,46.01,62.18,112.68,281.39,114.07,167.32,113.99,53.33,.,.
GBRTENW,2002,2,short,3,4,4460.66,32.39,16.49,9.94,12.35,23.75,20.53,18.03,43.63,43.05,40.05,53.98,76.52,104.93,145.77,259.16,425.05,607.78,791.8,1735.43,871.12,864.32,623.13,241.19,.,.
GBRTENW,2002,2,short,3,5,10262.14,0,1.03,0,4.75,19.79,19.59,34.06,29.09,26.65,28.04,28.99,31.21,27.98,36.94,89.05,254.03,852.5,1794.75,6983.67,2875.73,4107.94,2806.24,1301.7,.,.
GBRTENW,2002,2,short,3,6,8167.4,43.53,22.67,19.88,19.94,41.57,28.92,34.06,55.06,75.86,90.12,127.96,200.36,211.86,241.62,378.23,681.08,1111.26,1580.56,3202.85,1676.9,1525.95,1102.95,422.99,.,.
GBRTENW,2002,2,short,3,7,66955.27,16.2,8.24,9.94,2.85,16.82,24.26,25.04,58.18,102.51,187.25,361.89,544.71,944.38,1696.3,3023.82,5649.69,9778.69,13688.05,30816.43,14822.49,15993.94,11258.6,4735.34,.,.
GBRTENW,2002,2,short,3,8,38336.58,5.06,2.06,0.99,4.75,6.93,8.4,11.02,40.52,80.98,134.18,235.93,304.07,411.73,569.09,1039.63,2273.28,4715.83,7858.14,20633.98,9608.23,11025.75,7815.12,3210.63,.,.
GBRTENW,2002,2,short,3,9,9043.92,1.01,0,0,1.9,3.96,10.26,14.02,12.47,27.68,39.05,63.98,99.68,163.89,250.6,419.25,819.1,1481.35,1876.98,3758.73,1955.87,1802.86,1285.33,517.53,.,.
GBRTENW,2002,2,short,3,10,22227.34,20.25,14.43,4.97,6.65,5.94,6.53,10.02,23.9,33.83,28.04,63.98,92.63,147.9,199.68,373.23,805.1,1848.42,3532.66,15009.19,5518.12,9491.07,5756.85,3734.22,.,.
GBRTENW,2002,2,short,3,11,17914.64,6.07,5.15,6.96,9.5,9.9,14,15.03,33.25,33.83,60.08,76.98,214.46,436.72,678.92,1137.69,2214.27,3328.76,3500.18,6132.91,3099.73,3033.18,2064.78,968.4,.,.
GBRTENW,2002,2,short,3,12,13520.93,11.14,9.28,8.94,6.65,5.94,14.93,19.03,85.19,143.51,261.35,353.9,424.89,486.68,564.1,748.45,1143.14,1817.33,2398.76,5017.71,2535.58,2482.14,1800.98,681.15,.,.
GBRTENW,2002,2,short,3,13,4568.75,0,0,0.99,0.95,0,5.6,8.01,20.78,21.53,19.03,19.99,44.3,58.96,110.82,185.11,357.04,527.55,863.88,2324.2,1004.9,1319.31,899.95,419.36,.,.
GBRTENW,2002,2,short,3,14,5083.91,3.04,0,0.99,0,5.94,5.6,18.03,27.01,20.5,26.04,28.99,46.32,65.96,94.85,163.1,312.04,620.82,926.82,2717.88,1164.6,1553.27,1066.04,487.23,.,.
GBRTENW,2002,2,short,3,15,1609.03,1102.42,52.56,12.92,18.05,16.82,16.79,15.03,18.7,17.43,22.03,28.99,31.21,50.97,34.94,37.02,29,30.09,30.45,43.6,24.89,18.71,16.28,2.42,.,.
GBRTENW,2002,2,short,3,16,6522.52,32.39,43.28,29.81,52.24,143.51,179.14,204.36,215.06,265.5,247.33,252.93,247.69,236.85,209.67,226.14,312.04,532.56,807.03,2285.01,1020.45,1264.55,818.53,446.02,.,.
GBRTENW,2003,2,short,3,0,284401.99,1497,281,153,193,353,461,581,988,1527,2333,3359,5155,7974,10015,14967,24024,38056,54614,117871,53846,64025,43622,20403,.,.
GBRTENW,2003,2,short,3,1,2641.74,30.49,20.66,10.65,5.59,14.35,13.5,19.9,32.6,41.27,49.21,45.24,42.02,81.15,89.14,112.24,199.22,325.23,466.06,1043.2,491.81,551.39,391.83,159.56,.,.
GBRTENW,2003,2,short,3,2,67996.46,4.21,42.36,41.64,48.48,69.83,76.19,130.8,297.39,541.55,980.2,1628.73,2748.6,4213.93,5130.2,6592.09,8948.69,10951.44,11612.85,13937.3,7836.94,6100.36,4603.16,1497.2,.,.
GBRTENW,2003,2,short,3,3,651.79,8.41,3.1,1.94,5.59,2.87,2.89,0.95,3.95,9.06,10.04,12.06,14.01,22.04,25.04,30.06,42.05,71.27,99.51,286.95,107.45,179.49,118.31,61.18,.,.
GBRTENW,2003,2,short,3,4,4584.95,27.33,20.66,8.72,7.46,14.35,22.18,21.8,33.59,33.22,47.2,60.32,75.04,142.27,137.22,283.61,429.46,578.19,830.58,1811.74,831.74,980.01,662.09,317.92,.,.
GBRTENW,2003,2,short,3,5,10844.62,0,1.03,0,2.8,7.65,22.18,31.28,38.53,39.26,27.12,35.19,27.02,27.05,36.06,89.19,281.3,843.19,2032.78,7302.99,2949.83,4353.16,2909.94,1443.22,.,.
GBRTENW,2003,2,short,3,6,8784.99,56.77,36.16,20.34,23.31,29.66,27.97,36.02,44.46,93.61,133.57,143.77,189.11,250.47,298.48,415.89,703.76,1174.44,1760.66,3346.55,1677.94,1668.61,1231.92,436.68,.,.
GBRTENW,2003,2,short,3,7,65984.54,9.46,21.69,6.78,8.39,15.31,24.11,32.23,60.27,120.79,213.92,323.73,519.3,1018.92,1497.39,2894.19,5196.62,9124.53,14104.58,30792.33,14294.53,16497.8,11463.93,5033.87,.,.
GBRTENW,2003,2,short,3,8,37549.81,1.05,4.13,0,4.66,5.74,6.75,18.01,41.5,73.48,132.57,203.09,299.17,423.8,572.92,1039.22,2175.35,4458.87,8041.77,20047.72,8981.74,11065.98,7655.29,3410.7,.,.
GBRTENW,2003,2,short,3,9,9119.14,1.05,1.03,0,1.86,5.74,4.82,4.74,21.74,27.18,46.2,69.37,88.05,128.24,228.36,421.9,850.92,1388.25,2147.52,3682.15,1841.19,1840.96,1292.7,548.25,.,.
GBRTENW,2003,2,short,3,10,23342.71,17.87,10.33,2.91,6.53,4.78,5.79,13.27,21.74,29.19,50.22,63.34,117.07,162.31,216.35,428.92,858.93,1950.38,3801.57,15581.25,5453.31,10127.94,6025.02,4102.91,.,.
GBRTENW,2003,2,short,3,11,19881.37,13.67,6.2,6.78,7.46,8.61,9.64,10.43,26.68,31.2,70.3,86.46,227.13,462.87,761.22,1263.7,2252.44,3495.23,4142.73,6998.63,3490.2,3508.43,2398.72,1109.71,.,.
GBRTENW,2003,2,short,3,12,13892.47,14.72,9.3,6.78,3.73,7.65,9.64,24.64,77.06,164.07,244.05,345.85,408.24,558.05,580.93,778.66,1102.19,1924.28,2574.99,5057.62,2495.21,2562.41,1835.4,727.01,.,.
GBRTENW,2003,2,short,3,13,4726.14,1.05,2.07,1.94,3.73,4.78,7.72,6.63,8.89,14.09,23.1,36.19,48.03,84.16,108.17,181.39,320.35,539.04,914.85,2419.96,997.05,1422.91,933.44,489.47,.,.
GBRTENW,2003,2,short,3,14,5612.81,1.05,1.03,2.91,0,3.83,7.72,15.16,25.69,27.18,27.12,24.13,54.03,80.15,72.12,175.37,333.36,599.27,1155.5,3007.2,1339.05,1668.15,1122.3,545.86,.,.
GBRTENW,2003,2,short,3,15,1829.55,1275.18,57.85,12.59,13.05,13.39,16.4,26.54,36.56,29.19,18.08,19.1,31.02,60.11,48.08,29.06,25.03,37.14,39.6,41.58,21.7,19.88,16.28,3.6,.,.
GBRTENW,2003,2,short,3,16,6958.93,34.69,43.39,29.05,50.35,144.45,203.5,188.61,217.36,252.65,260.11,262.41,267.16,258.49,213.34,231.49,304.33,595.25,888.45,2513.84,1036.31,1477.52,961.66,515.86,.,.
GBRTENW,2004,2,short,3,0,268411,1426,229,133,163,375,455,578,908,1542,2252,3293,4821,7783,9818,14525,22403,35246,53023,109438,48304,61134,41594,19540,.,.
GBRTENW,2004,2,short,3,1,2874.72,37.45,25.76,6.75,8.53,11.11,11.3,20.68,34.89,48.68,46,41.11,37.15,63.08,87.12,138.92,204.81,344.54,569.56,1137.27,528.69,608.58,422.21,186.37,.,.
GBRTENW,2004,2,short,3,2,66880.15,8.1,30.53,34.7,43.59,57.41,84.78,124.08,274.24,556.39,1013,1608.4,2577.16,4326.56,5185.39,6756.28,8629.91,10518.41,11490.56,13560.66,7399.61,6161.04,4579.9,1581.15,.,.
GBRTENW,2004,2,short,3,3,621.53,7.08,3.82,4.82,3.79,0.93,3.77,3.1,4.85,5.96,10,12.03,10.04,26.03,20.03,35.98,39.96,64.1,107.43,257.81,93.97,163.85,112.81,51.04,.,.
GBRTENW,2004,2,short,3,4,4290.35,23.28,19.08,8.67,4.74,14.81,21.67,31.02,29.07,33.78,33,52.14,79.31,103.13,142.2,253.86,385.64,530.83,796.58,1727.53,818.85,908.68,594.11,314.57,.,.
GBRTENW,2004,2,short,3,5,10272.16,0,0,0,0.95,12.04,29.2,27.92,28.1,40.74,39,25.07,30.12,40.05,45.06,83.95,263.75,812.27,2006.64,6787.3,2626.94,4160.36,2808.31,1352.05,.,.
GBRTENW,2004,2,short,3,6,7997.79,42.51,30.53,22.17,18.95,28.7,33.91,38.26,40.7,94.39,96,128.35,163.64,250.32,298.43,368.8,608.43,1051.64,1634.7,3047.36,1493.14,1554.22,1173.18,381.04,.,.
GBRTENW,2004,2,short,3,7,60502.99,11.13,5.72,3.86,10.42,21.3,14.13,29.99,50.39,112.27,201,302.83,468.85,874.12,1398.99,2619.56,4712.58,8070.59,13282.35,28312.89,12680.33,15632.56,10847.57,4784.99,.,.
GBRTENW,2004,2,short,3,8,34211.27,4.05,0,1.93,0.95,6.48,10.36,19.65,38.76,78.49,99,195.53,262.03,400.51,535.76,958.47,1858.26,4025.28,7609.03,18106.72,7824.01,10282.71,7112.11,3170.61,.,.
GBRTENW,2004,2,short,3,9,8520.48,1.01,1.91,0,0.95,5.56,2.83,7.24,22.29,18.88,41,53.15,84.33,120.15,216.31,412.77,735.31,1299.03,2019.82,3477.96,1714.12,1763.84,1256.97,506.87,.,.
GBRTENW,2004,2,short,3,10,20644.99,19.23,17.17,3.86,1.9,3.7,5.65,7.24,18.41,27.82,40,67.18,98.39,142.18,203.29,373.79,753.29,1748.73,3626.15,13487,4476.32,9010.68,5432.92,3577.76,.,.
GBRTENW,2004,2,short,3,11,18662.3,13.16,4.77,13.49,8.53,9.26,21.67,9.31,19.38,26.83,58,98.27,178.7,429.55,636.91,1148.37,2004.12,3162.94,4191.65,6627.4,3144.27,3483.13,2293.71,1189.42,.,.
GBRTENW,2004,2,short,3,12,13945.33,22.27,6.68,2.89,4.74,6.48,12.25,25.85,66.86,160.96,240,340.93,468.85,544.7,592.85,773.57,1174.9,1794.8,2685.66,5020.1,2379.11,2640.99,1880.09,760.9,.,.
GBRTENW,2004,2,short,3,13,4474.88,0,0,3.86,3.79,6.48,5.65,11.37,12.6,15.9,28,34.09,38.15,67.09,113.16,186.9,309.71,553.86,889.81,2194.45,883.91,1310.55,859.47,451.08,.,.
GBRTENW,2004,2,short,3,14,5787.72,4.05,0.95,0,0.95,2.78,7.54,11.37,32.95,32.79,26,36.1,40.16,68.09,92.13,130.93,349.67,672.05,1159.39,3119.83,1242.22,1877.61,1202.18,675.43,.,.
GBRTENW,2004,2,short,3,15,1731.81,1208.41,36.26,11.57,8.53,17.59,16.96,18.61,18.41,24.84,23,28.08,36.14,58.07,42.06,29.98,30.97,31.05,45.61,45.67,26.85,18.83,12.89,5.94,.,.
GBRTENW,2004,2,short,3,16,6992.54,24.29,45.8,14.46,41.7,170.37,173.33,192.32,216.1,263.29,259,269.74,247.98,269.35,208.3,252.86,341.68,565.88,908.06,2528.05,971.68,1556.37,1005.58,550.79,.,.
GBRTENW,2005,2,short,3,0,269368.01,1390,219,131,175,368,457,560,857,1395,2332,3320,4829,7909,9891,14481,21492,34733,51679,113150.01,49914,63236.01,42494,20742.01,.,.
GBRTENW,2005,2,short,3,1,3599.02,24.13,22.41,4.96,2.85,14.76,10.7,21.46,33.04,30.94,32.26,49.39,55.02,68.21,84.31,154.65,228.82,423.41,689.36,1648.34,772.98,875.36,603.77,271.59,.,.
GBRTENW,2005,2,short,3,2,67459.41,5.25,20.37,38.7,49.46,61.01,76.81,113.17,255.55,529.77,1036.44,1576.34,2539.05,4462.54,5225.02,6856.88,8440.24,10741.23,11396.81,14034.75,7833.91,6200.84,4647.18,1553.66,.,.
GBRTENW,2005,2,short,3,3,681.13,8.39,7.13,1.98,4.76,7.87,1.94,2.93,6.8,4.83,10.08,8.06,10,21.06,25.09,34.14,58.21,74.42,110.5,282.91,101,181.9,111.93,69.97,.,.
GBRTENW,2005,2,short,3,4,4247.52,18.88,17.32,6.95,9.51,18.7,22.36,22.44,20.4,33.84,50.41,53.42,51.02,124.38,120.44,225.95,351.26,589.36,738.03,1772.86,757.52,1015.34,708.16,307.17,.,.
GBRTENW,2005,2,short,3,5,10444.62,0,1.02,0.99,2.85,8.86,13.61,24.39,35.95,39.64,38.31,33.26,33.01,44.13,51.19,76.32,232.83,716.08,1941.37,7150.8,2740.48,4410.32,2911.21,1499.11,.,.
