"","country","Sex","Year","ax","rhobar","phibar","H","D","Dc","mort","int","adot"
"176","England and Wales","Females",2017,16.9620482483179,0.00365704347675423,0.180574813896837,0.303638437408001,0.248760872954447,11.5367819514761,0.00111041896681478,0.0449199483385639,0.0460303673053787
"177","England and Wales","Females",2018,17.7883513390528,0.011153131398753,0.214807930646588,0.315764422737168,0.205737731249323,11.8278676857354,0.00352176209783902,0.0441940963055908,0.0477158584034298
"178","England and Wales","Females",2019,18.6031558470528,0.00217830379925805,0.268659442213123,0.337516485241596,0.161666504316895,12.1587764098359,0.000735213442113993,0.0434332328743225,0.0441684463164365
"179","England and Wales","Females",2020,19.9184977549884,0.0197968700787042,0.531554711315208,0.356285752129206,0.0984595301581207,12.6002412798456,0.0070533427457953,0.0523366271294308,0.0593899698752261
"180","England and Wales","Females",2021,20.1135236546594,0.0198062463640964,0.0404981382117674,0.356353712481458,0.0952733541002376,12.6964023032649,0.00705802942216813,0.00385839346225008,0.0109164228844182
"181","England and Wales","Females",2022,20.0901753113895,0.0193722730472709,-0.077908722304682,0.353133378722999,0.103248611954299,12.727939842983,0.00684099623472727,-0.00804396743709138,-0.00120297120236411
"182","England and Wales","Females",2023,20.0651321963544,0.0189317586585801,-0.0709926696150671,0.350083180597365,0.111111163217196,12.7585071613565,0.0066276902854974,-0.00788807810082422,-0.00126038781532681
"183","England and Wales","Females",2024,20.0382866852568,0.0184523090509986,-0.0651053989345291,0.347191893958532,0.118859150460001,12.7879189144678,0.00640649212732437,-0.0077383724077176,-0.00133188028039323
"184","England and Wales","Females",2025,20.0098583833023,0.0179837645896826,-0.0600339799317911,0.344427259076545,0.12649130112954,12.8160881447022,0.00619409874550221,-0.00759377623355696,-0.00139967748805475
"185","England and Wales","Females",2026,19.9796119611619,0.0174616351497818,-0.0556204689653206,0.341790714748313,0.134004941857733,12.8428076388752,0.00596822475851816,-0.00745341770979764,-0.00148519295127948
"186","England and Wales","Females",2027,19.9478655160898,0.0169677925435673,-0.0517452307909571,0.339247713827597,0.141398974860637,12.8680504730239,0.00575628482910616,-0.00731672258776839,-0.00156043775866223
"187","England and Wales","Females",2028,19.9146430131703,0.0164632086378213,-0.0483159851521185,0.336785079898502,0.148671584628223,12.8917269810588,0.00554456303647436,-0.00718321407543916,-0.0016386510389648
"188","England and Wales","Females",2029,19.8801658961941,0.0159813161257077,-0.045260409189745,0.334387748795724,0.155822336221218,12.9138725077585,0.00534395632206819,-0.00705258269827435,-0.00170862637620616
"189","England and Wales","Females",2030,19.8443844069628,0.0154795793721555,-0.0425210178003966,0.33204782576672,0.162849193685764,12.9343840614171,0.00513996067430759,-0.00692451346349261,-0.00178455278918502
"190","England and Wales","Females",2031,19.8076651769551,0.0150339935269217,-0.0400515433793112,0.329738629649923,0.169753054107792,12.9533938967559,0.00495728842373298,-0.00679887181036877,-0.00184158338663579
"191","England and Wales","Females",2032,19.7699532069448,0.0145680514335433,-0.0378143263931196,0.327467366377707,0.176532808565335,12.9708624208833,0.0047705614361974,-0.00667546924218366,-0.00190490780598626
"192","England and Wales","Females",2033,19.7314965475611,0.0141416892748497,-0.0357784020941956,0.325219834695339,0.183189247926965,12.9868863285454,0.00459915784827949,-0.00655421857166426,-0.00195506072338477
"193","England and Wales","Females",2034,19.6924792393113,0.013742563616766,-0.0339180759002236,0.322988651292224,0.189723305093993,13.0015553170464,0.00443869208787684,-0.00643504946221932,-0.00199635737434248
"194","England and Wales","Females",2035,19.6531673378345,0.0133901997863758,-0.032211847755372,0.320767310406201,0.196137394242656,13.0150427777605,0.00429513837127744,-0.00631794788247981,-0.00202280951120237
"195","England and Wales","Females",2036,19.6134926766527,0.0130244734450422,-0.030641589636937,0.318554831658001,0.202430393065396,13.0272708825383,0.00414900894571952,-0.00620278903435372,-0.00205378008863421
"196","England and Wales","Females",2037,19.5737792565521,0.0127198718234805,-0.0291919093172323,0.316348988911844,0.208606423409608,13.0384965766514,0.0040239185904463,-0.00608961979516546,-0.00206570120471915
"197","England and Wales","Females",2038,19.5341261145251,0.0124329816702553,-0.0278496529576614,0.314145770233199,0.214666823061999,13.0487772835824,0.00390576860309759,-0.00597839652380037,-0.00207262792070278
"198","England and Wales","Females",2039,19.4945445699006,0.0121488227161942,-0.0266035124284285,0.311942599273756,0.220611874284521,13.0581007565137,0.00378973533620568,-0.00586905073938717,-0.00207931540318148
"199","England and Wales","Females",2040,19.4551641955492,0.0118926793294909,-0.0254437124994042,0.309739525620269,0.226443980549859,13.0665774665191,0.00368363285387049,-0.00576157553833129,-0.00207794268446081
