"","Year","country","Sex","Age","Mx","Dx","Nx","delta","sdelta"
"19648",2002,"England and Wales","Females",55,0.00393104135204729,1538.07394149668,391263.74,0.0504675,0.0502491432596239
"19649",2002,"England and Wales","Females",56,0.00431094338978155,1424.03509390125,330330.27,0.0504675,0.0502491432596239
"19650",2002,"England and Wales","Females",57,0.00474125166506018,1503.17415613089,317041.63,0.0504675,0.0502491432596239
"19651",2002,"England and Wales","Females",58,0.00522274030568736,1597.37580145072,305850.13,0.0504675,0.0502491432596239
"19652",2002,"England and Wales","Females",59,0.0057546291871278,1695.15475812341,294572.37,0.0504675,0.0502491432596239
"19653",2002,"England and Wales","Females",60,0.00633400642846587,1713.33106702208,270497.21,0.0504675,0.0502491432596239
"19654",2002,"England and Wales","Females",61,0.00695733582113924,1768.08765020656,254132.86,0.0504675,0.0502491432596239
"19655",2002,"England and Wales","Females",62,0.00763110569979493,1984.82777551062,260097.01,0.0504675,0.0502491432596239
"19656",2002,"England and Wales","Females",63,0.00836815243163685,2190.33402467677,261746.43,0.0504675,0.0502491432596239
"19657",2002,"England and Wales","Females",64,0.00918516715296906,2392.35394039488,260458.4,0.0504675,0.0502491432596239
"19658",2002,"England and Wales","Females",65,0.0101036355108751,2554.6701896731,252846.63,0.0504675,0.0502491432596239
"19659",2002,"England and Wales","Females",66,0.0111499114436485,2745.55341339021,246239.93,0.0504675,0.0502491432596239
"19660",2002,"England and Wales","Females",67,0.0123476833923051,2951.01989860073,238993.81,0.0504675,0.0502491432596239
"19661",2002,"England and Wales","Females",68,0.0137207833853063,3196.21491563344,232946.97,0.0504675,0.0502491432596239
"19662",2002,"England and Wales","Females",69,0.0152971306796851,3531.14390767779,230837.01,0.0504675,0.0502491432596239
"19663",2002,"England and Wales","Females",70,0.0171094867427768,3966.60112791364,231836.36,0.0504675,0.0502491432596239
"19664",2002,"England and Wales","Females",71,0.0191951077087478,4452.18545557195,231943.76,0.0504675,0.0502491432596239
"19665",2002,"England and Wales","Females",72,0.0215831972477925,4923.69082950161,228126.11,0.0504675,0.0502491432596239
"19666",2002,"England and Wales","Females",73,0.0242934554794192,5364.28260436864,220811.84,0.0504675,0.0502491432596239
"19667",2002,"England and Wales","Females",74,0.027339183990333,5850.54655228999,213998.58,0.0504675,0.0502491432596239
"19668",2002,"England and Wales","Females",75,0.0307240879383927,6446.35576910022,209814.39,0.0504675,0.0502491432596239
"19669",2002,"England and Wales","Females",76,0.0344413481276474,7079.75215547432,205559.67,0.0504675,0.0502491432596239
"19670",2002,"England and Wales","Females",77,0.0385157830068532,7705.6589717926,200064.97,0.0504675,0.0502491432596239
"19671",2002,"England and Wales","Females",78,0.0430149718331465,8364.31719241873,194451.3,0.0504675,0.0502491432596239
"19672",2002,"England and Wales","Females",79,0.0480284347219483,9169.38847854158,190915.83,0.0504675,0.0502491432596239
"19673",2002,"England and Wales","Females",80,0.0536723557154883,10070.8500353246,187635.7,0.0504675,0.0502491432596239
